id,Longitude,Latitude,Altitude,VelocityX,VelocityY,VelocityZ,Wifi1,Wifi2,Wifi3,Wifi4,Wifi5,Wifi6,Wifi7,Wifi8,DroneHeading,Battery,Voltage,Current,Date,Method,VelocitySolid
9575,151.226715814459,-33.9311391374161,9.39999961853027,-0.100000001490116,-0.5,-0.200000002980232,-100,-102,-98,-100,-101,-98,-103,-108,89.1,58,14918,-11179,"2016-11-16 15:02:37.380","speed 4 -4",4
9576,151.226715279799,-33.9311392496264,9.39999961853027,-0.100000001490116,-0.400000005960464,-0.100000001490116,-99,-100,-101,-100,-90,-94,-102,-108,89.0,58,14918,-11179,"2016-11-16 15:02:37.479","speed 4 -4",4
9577,151.22671487968,-33.9311393141186,9.39999961853027,-0.100000001490116,-0.400000005960464,-0.100000001490116,-99,-100,-101,-100,-90,-94,-102,-108,89.0,58,14918,-11179,"2016-11-16 15:02:37.580","speed 4 -4",4
9578,151.226714410162,-33.9311394236063,9.39999961853027,-0.100000001490116,-0.400000005960464,-0.100000001490116,-99,-100,-101,-100,-90,-94,-102,-108,89.0,58,14918,-11179,"2016-11-16 15:02:37.680","speed 4 -4",4
9579,151.226714075712,-33.9311396010496,9.39999961853027,0.0,-0.300000011920929,-0.100000001490116,-99,-100,-101,-100,-90,-94,-102,-108,89.0,58,14918,-11179,"2016-11-16 15:02:37.780","speed 4 -4",4
9580,151.226713699087,-33.9311397129555,9.39999961853027,0.0,-0.300000011920929,-0.100000001490116,-99,-100,-101,-100,-90,-94,-102,-108,89.1,58,14918,-11179,"2016-11-16 15:02:37.880","speed 4 -4",4
9581,151.226713357152,-33.9311397557033,9.39999961853027,0.0,-0.200000002980232,-0.100000001490116,-99,-100,-101,-100,-90,-94,-102,-108,89.1,58,14959,-9804,"2016-11-16 15:02:37.980","speed 4 -4",4
9582,151.226713059485,-33.9311398137549,9.39999961853027,0.0,-0.200000002980232,-0.100000001490116,-99,-100,-101,-100,-90,-94,-102,-108,89.0,58,14959,-9804,"2016-11-16 15:02:38.085","speed 4 -4",4
9583,151.226712817401,-33.9311398036544,9.39999961853027,0.0,-0.200000002980232,-0.200000002980232,-99,-100,-101,-100,-90,-94,-102,-108,88.8,58,14959,-9804,"2016-11-16 15:02:38.182","speed 4 -4",4
9584,151.226712576572,-33.9311398634591,9.39999961853027,0.0,-0.200000002980232,-0.100000001490116,-99,-100,-101,-100,-90,-94,-102,-108,88.8,58,14959,-9804,"2016-11-16 15:02:38.283","speed 4 -4",4
9585,151.226712454888,-33.9311399522837,9.39999961853027,0.0,-0.100000001490116,-0.100000001490116,-99,-100,-101,-100,-90,-94,-102,-108,89.0,58,14959,-9804,"2016-11-16 15:02:38.384","speed 4 -4",4
9586,151.226712454888,-33.9311399522837,9.39999961853027,0.0,-0.100000001490116,-0.100000001490116,-101,-98,-98,-101,-100,-98,-103,-108,89.0,58,14959,-9804,"2016-11-16 15:02:38.483","speed 4 -4",4
9587,151.226712137258,-33.9311401002409,9.5,0.0,-0.100000001490116,-0.100000001490116,-101,-98,-98,-101,-100,-98,-103,-108,89.2,58,14959,-9804,"2016-11-16 15:02:38.598","speed 4 -4",4
