id,Longitude,Latitude,Altitude,VelocityX,VelocityY,VelocityZ,Battery,Voltage,Current,Date,Method
3903,151.22848063403,-33.9314662525938,9.80000019073486,-2.79999995231628,-2.79999995231628,-2.79999995231628,28,14419,-10790,"2016-08-17 15:03:20","max loop slow speed test2"
3904,151.228473433279,-33.9314915024926,9.80000019073486,-2.79999995231628,-2.79999995231628,-2.79999995231628,28,14415,-11109,"2016-08-17 15:03:21","max loop slow speed test2"
3905,151.228465267586,-33.9315182742041,9.80000019073486,-3,-3,-3,28,14419,-10752,"2016-08-17 15:03:22","max loop slow speed test2"
3906,151.228457886189,-33.9315454430109,9.80000019073486,-2.90000009536743,-2.90000009536743,-2.90000009536743,28,14409,-11021,"2016-08-17 15:03:23","max loop slow speed test2"
3907,151.228450369729,-33.9315717844307,9.89999961853027,-3,-3,-3,28,14406,-11147,"2016-08-17 15:03:24","max loop slow speed test2"
3908,151.228443525442,-33.931598355763,9.80000019073486,-2.79999995231628,-2.79999995231628,-2.79999995231628,28,14386,-11361,"2016-08-17 15:03:25","max loop slow speed test2"
3909,151.228436582827,-33.9316233425403,9.89999961853027,-2.79999995231628,-2.79999995231628,-2.79999995231628,28,14386,-11361,"2016-08-17 15:03:26","max loop slow speed test2"
3910,151.22842889265,-33.9316492341991,9.89999961853027,-2.90000009536743,-2.90000009536743,-2.90000009536743,28,14414,-11465,"2016-08-17 15:03:27","max loop slow speed test2"
3911,151.228420778854,-33.9316756898604,9.89999961853027,-3,-3,-3,27,14432,-10283,"2016-08-17 15:03:28","max loop slow speed test2"
3912,151.228411565438,-33.9317032168897,9.89999961853027,-3,-3,-3,27,14430,-10481,"2016-08-17 15:03:29","max loop slow speed test2"
3913,151.228403467818,-33.931730481426,9.89999961853027,-2.90000009536743,-2.90000009536743,-2.90000009536743,27,14437,-10387,"2016-08-17 15:03:30","max loop slow speed test2"
3914,151.228397882286,-33.9317511643241,9.89999961853027,-1.10000002384186,-1.10000002384186,-1.10000002384186,27,14422,-10845,"2016-08-17 15:03:31","max loop slow speed test2"
3915,151.228398202339,-33.9317594501753,9.89999961853027,-0.600000023841858,-0.600000023841858,-0.600000023841858,27,14407,-11035,"2016-08-17 15:03:32","max loop slow speed test2"
3916,151.228391894897,-33.931761098748,9.89999961853027,0,0,0,27,14369,-11864,"2016-08-17 15:03:33","max loop slow speed test2"
3917,151.228384113591,-33.9317567799423,9.80000019073486,1.29999995231628,1.29999995231628,1.29999995231628,27,14398,-11481,"2016-08-17 15:03:34","max loop slow speed test2"
3918,151.228394238325,-33.9317368828471,9.89999961853027,2.70000004768372,2.70000004768372,2.70000004768372,27,14397,-11223,"2016-08-17 15:03:35","max loop slow speed test2"
