id,Longitude,Latitude,Altitude,VelocityX,VelocityY,VelocityZ,Battery,Voltage,Current,Date,Method
1937,151.228356279045,-33.9311049992431,9.89999961853027,-8.19999980926514,-8.19999980926514,-8.19999980926514,75,15302,-11392,"2016-08-16 11:57:30","high speed loop test"
1938,151.228333089048,-33.9311886865923,9.89999961853027,-9.39999961853027,-9.39999961853027,-9.39999961853027,75,15282,-11848,"2016-08-16 11:57:31","high speed loop test"
1939,151.228316838942,-33.9312705209118,9.80000019073486,-7.40000009536743,-7.40000009536743,-7.40000009536743,75,15287,-11215,"2016-08-16 11:57:32","high speed loop test"
1940,151.228308240886,-33.9313196620695,9.80000019073486,-3.70000004768372,-3.70000004768372,-3.70000004768372,75,15287,-11215,"2016-08-16 11:57:33","high speed loop test"
1941,151.228303297889,-33.9313359554301,9.89999961853027,-1,-1,-1,75,15388,-9785,"2016-08-16 11:57:34","high speed loop test"
1942,151.228300722315,-33.9313361796853,9.89999961853027,-0.699999988079071,-0.699999988079071,-0.699999988079071,75,15481,-7481,"2016-08-16 11:57:35","high speed loop test"
1943,151.228293945753,-33.9313534728916,9.89999961853027,-3,-3,-3,75,15426,-8263,"2016-08-16 11:57:36","high speed loop test"
1944,151.228281214779,-33.9313920708071,9.80000019073486,-4.90000009536743,-4.90000009536743,-4.90000009536743,75,15331,-10500,"2016-08-16 11:57:37","high speed loop test"
1945,151.228264216983,-33.9314477876065,9.69999980926514,-6.90000009536743,-6.90000009536743,-6.90000009536743,75,15302,-11538,"2016-08-16 11:57:38","high speed loop test"
1946,151.228242456462,-33.9315221576118,9.80000019073486,-8.89999961853027,-8.89999961853027,-8.89999961853027,75,15308,-10916,"2016-08-16 11:57:39","high speed loop test"
1947,151.228215261941,-33.9316091698328,9.89999961853027,-9.60000038146973,-9.60000038146973,-9.60000038146973,74,15309,-10724,"2016-08-16 11:57:40","high speed loop test"
1948,151.228189626185,-33.9316901655448,9.89999961853027,-7.40000009536743,-7.40000009536743,-7.40000009536743,74,15274,-11556,"2016-08-16 11:57:41","high speed loop test"
