_id,Longitude,Latitude,Altitude,Battery,Voltage,Current,Date,Method
834,151.228442723833,-33.9316594012671,0,26,14976,-932,"2016-08-15 11:02:02","test10m fast4"
835,151.228442625815,-33.9316594011526,0,26,14976,-932,"2016-08-15 11:02:03","test10m fast4"
836,151.22844252935,-33.9316593990704,0,26,14975,-913,"2016-08-15 11:02:03","test10m fast4"
837,151.22844253566,-33.9316594150899,0,26,14975,-913,"2016-08-15 11:02:04","test10m fast4"
838,151.228442522319,-33.9316594219517,0,26,14976,-912,"2016-08-15 11:02:04","test10m fast4"
839,151.228442529022,-33.9316594181766,0,26,14976,-912,"2016-08-15 11:02:05","test10m fast4"
840,151.228442429511,-33.9316594092416,0,26,14975,-944,"2016-08-15 11:02:05","test10m fast4"
841,151.228442435671,-33.9316594098703,0,26,14975,-944,"2016-08-15 11:02:06","test10m fast4"
842,151.2284424148,-33.9316595132631,0,26,14967,-1152,"2016-08-15 11:02:06","test10m fast4"
843,151.228442321977,-33.9316594223118,0,26,14967,-1152,"2016-08-15 11:02:07","test10m fast4"
844,151.228442153722,-33.9316598615251,0,26,14925,-3084,"2016-08-15 11:02:07","test10m fast4"
845,151.228442367348,-33.9316611580913,0.200000002980232,26,14925,-3084,"2016-08-15 11:02:08","test10m fast4"
846,151.228443047989,-33.9316623334266,0.400000005960464,26,14629,-9190,"2016-08-15 11:02:08","test10m fast4"
847,151.228443716228,-33.9316626338755,1,26,14629,-9190,"2016-08-15 11:02:09","test10m fast4"
848,151.228444151299,-33.9316625674532,1.39999997615814,26,14492,-11877,"2016-08-15 11:02:09","test10m fast4"
849,151.228444411507,-33.9316628223095,2,26,14492,-11877,"2016-08-15 11:02:10","test10m fast4"
850,151.228444883242,-33.9316634141932,2.90000009536743,26,14433,-12090,"2016-08-15 11:02:10","test10m fast4"
851,151.228445379538,-33.9316640747844,4.59999990463257,26,14433,-12090,"2016-08-15 11:02:11","test10m fast4"
852,151.228445707939,-33.9316643618395,5.80000019073486,26,14284,-13773,"2016-08-15 11:02:11","test10m fast4"
853,151.228445674651,-33.9316642023121,7.30000019073486,26,14284,-13773,"2016-08-15 11:02:12","test10m fast4"
854,151.228445771278,-33.9316640120317,9.10000038146973,26,14332,-14592,"2016-08-15 11:02:12","test10m fast4"
855,151.228446277346,-33.9316638555631,10.1999998092651,26,14332,-14592,"2016-08-15 11:02:13","test10m fast4"
856,151.228446439098,-33.9316638398888,10.5,26,14378,-12802,"2016-08-15 11:02:13","test10m fast4"
857,151.22844662504,-33.9316637997437,10.6000003814697,26,14378,-12802,"2016-08-15 11:02:14","test10m fast4"
858,151.228448122316,-33.9316638454732,10.6000003814697,26,14378,-12802,"2016-08-15 11:02:14","test10m fast4"
859,151.228449050395,-33.9316637433888,10.6000003814697,26,14378,-12802,"2016-08-15 11:02:15","test10m fast4"
860,151.228450388682,-33.9316632114549,10.5,26,14524,-8836,"2016-08-15 11:02:15","test10m fast4"
861,151.228450747993,-33.9316626689266,10.3999996185303,26,14524,-8836,"2016-08-15 11:02:16","test10m fast4"
862,151.228450312378,-33.9316623389749,10.3000001907349,26,14448,-10650,"2016-08-15 11:02:16","test10m fast4"
863,151.228449791575,-33.9316619385,10.1999998092651,26,14448,-10650,"2016-08-15 11:02:17","test10m fast4"
864,151.228448933545,-33.931661889219,10.1000003814697,26,14436,-10877,"2016-08-15 11:02:17","test10m fast4"
865,151.2284535884,-33.9316618278332,10.1000003814697,26,14436,-10877,"2016-08-15 11:02:18","test10m fast4"
866,151.228461426301,-33.9316621296852,10,26,14421,-11072,"2016-08-15 11:02:18","test10m fast4"
867,151.228476710887,-33.93166284918,10,26,14421,-11072,"2016-08-15 11:02:19","test10m fast4"
868,151.228503049894,-33.9316641560921,10,26,14402,-11303,"2016-08-15 11:02:19","test10m fast4"
869,151.228524891553,-33.931665476347,10,26,14402,-11303,"2016-08-15 11:02:20","test10m fast4"
870,151.228557377016,-33.9316674304655,10,26,14361,-12010,"2016-08-15 11:02:20","test10m fast4"
871,151.228595154198,-33.9316691061687,10,26,14361,-12010,"2016-08-15 11:02:21","test10m fast4"
872,151.228648177628,-33.9316704964184,9.89999961853027,26,14372,-11813,"2016-08-15 11:02:21","test10m fast4"
873,151.22869809163,-33.9316711173928,9.89999961853027,26,14372,-11813,"2016-08-15 11:02:22","test10m fast4"
874,151.22873645948,-33.9316718976896,9.80000019073486,26,14368,-11651,"2016-08-15 11:02:22","test10m fast4"
875,151.228781724681,-33.9316734354694,9.80000019073486,26,14368,-11651,"2016-08-15 11:02:23","test10m fast4"
876,151.228806562587,-33.9316744150631,9.89999961853027,26,14342,-11768,"2016-08-15 11:02:23","test10m fast4"
877,151.228818667123,-33.9316746702967,10,26,14342,-11768,"2016-08-15 11:02:24","test10m fast4"
878,151.228826622353,-33.9316744255556,10,26,14466,-8742,"2016-08-15 11:02:24","test10m fast4"
879,151.228829675323,-33.9316748951537,10,26,14466,-8742,"2016-08-15 11:02:25","test10m fast4"
880,151.228832153094,-33.9316757387932,10,26,14319,-11982,"2016-08-15 11:02:25","test10m fast4"
881,151.22883229111,-33.931676580278,10,26,14319,-11982,"2016-08-15 11:02:26","test10m fast4"
882,151.228829248665,-33.9316772459548,10,26,14357,-11215,"2016-08-15 11:02:26","test10m fast4"
883,151.228824420802,-33.9316776144398,10,26,14357,-11215,"2016-08-15 11:02:27","test10m fast4"
884,151.228821315067,-33.9316775843827,10,26,14357,-11215,"2016-08-15 11:02:27","test10m fast4"
885,151.228818837528,-33.931677683515,10.1000003814697,26,14357,-11215,"2016-08-15 11:02:28","test10m fast4"
886,151.228818056158,-33.9316773394576,10,26,14359,-11431,"2016-08-15 11:02:28","test10m fast4"
887,151.228818393465,-33.9316770757381,10,26,14359,-11431,"2016-08-15 11:02:29","test10m fast4"
888,151.228818927324,-33.9316761790323,10,25,14363,-11063,"2016-08-15 11:02:29","test10m fast4"
889,151.228819629354,-33.9316705152554,10,25,14363,-11063,"2016-08-15 11:02:30","test10m fast4"
890,151.228820752326,-33.9316600843888,10,25,14349,-11426,"2016-08-15 11:02:30","test10m fast4"
891,151.228822472186,-33.931644278659,10,25,14349,-11426,"2016-08-15 11:02:31","test10m fast4"
892,151.228824786728,-33.9316277933722,10,25,14324,-11750,"2016-08-15 11:02:31","test10m fast4"
893,151.228829163131,-33.9315978664181,10,25,14324,-11750,"2016-08-15 11:02:32","test10m fast4"
894,151.228833658496,-33.9315682613555,10,25,14300,-12145,"2016-08-15 11:02:32","test10m fast4"
895,151.228837348561,-33.9315410580698,10,25,14300,-12145,"2016-08-15 11:02:33","test10m fast4"
896,151.228841390012,-33.9315034144458,10.1000003814697,25,14312,-12091,"2016-08-15 11:02:33","test10m fast4"
897,151.228845707573,-33.9314622464957,10.1000003814697,25,14312,-12091,"2016-08-15 11:02:34","test10m fast4"
898,151.22885042442,-33.9314222141773,10,25,14294,-12368,"2016-08-15 11:02:34","test10m fast4"
899,151.228854904897,-33.9313896427094,10,25,14294,-12368,"2016-08-15 11:02:35","test10m fast4"
900,151.228858150359,-33.9313639597543,9.89999961853027,25,14334,-11324,"2016-08-15 11:02:35","test10m fast4"
901,151.228859483615,-33.9313539209537,9.89999961853027,25,14334,-11324,"2016-08-15 11:02:36","test10m fast4"
902,151.228860138573,-33.9313510734321,10,25,14513,-6965,"2016-08-15 11:02:36","test10m fast4"
903,151.228861022376,-33.9313522985254,10.1999998092651,25,14513,-6965,"2016-08-15 11:02:37","test10m fast4"
904,151.228861928672,-33.9313533348,10.1999998092651,25,14441,-8456,"2016-08-15 11:02:37","test10m fast4"
905,151.228861704348,-33.9313539149734,10.1999998092651,25,14441,-8456,"2016-08-15 11:02:38","test10m fast4"
906,151.228861294763,-33.9313551778076,10.3000001907349,25,14365,-10654,"2016-08-15 11:02:38","test10m fast4"
907,151.228857244164,-33.9313570948567,10.1999998092651,25,14365,-10654,"2016-08-15 11:02:39","test10m fast4"
908,151.228847203333,-33.9313573442797,10.1000003814697,25,14381,-11010,"2016-08-15 11:02:39","test10m fast4"
909,151.228830471559,-33.9313569862063,10.1000003814697,25,14381,-11010,"2016-08-15 11:02:40","test10m fast4"
910,151.22880697195,-33.9313546240148,10,25,14318,-11111,"2016-08-15 11:02:40","test10m fast4"
911,151.228777153136,-33.9313503337399,10.1000003814697,25,14318,-11111,"2016-08-15 11:02:41","test10m fast4"
912,151.228749778243,-33.9313463858585,10.1000003814697,25,14318,-11111,"2016-08-15 11:02:41","test10m fast4"
913,151.228703187443,-33.9313387262681,10.1999998092651,25,14318,-11111,"2016-08-15 11:02:42","test10m fast4"
914,151.228661435047,-33.9313314734509,10.1000003814697,25,14308,-11898,"2016-08-15 11:02:42","test10m fast4"
915,151.228626231222,-33.931324982373,10.1000003814697,25,14308,-11898,"2016-08-15 11:02:43","test10m fast4"
916,151.228602816648,-33.9313216320393,10,25,14306,-11819,"2016-08-15 11:02:43","test10m fast4"
917,151.228591733061,-33.9313216284539,10,25,14306,-11819,"2016-08-15 11:02:44","test10m fast4"
918,151.228588285674,-33.9313219622389,10.1000003814697,25,14322,-11729,"2016-08-15 11:02:44","test10m fast4"
919,151.228589036974,-33.9313212771013,10.1999998092651,25,14322,-11729,"2016-08-15 11:02:45","test10m fast4"
920,151.2285889842,-33.9313206514546,10.3000001907349,25,14430,-8300,"2016-08-15 11:02:45","test10m fast4"
921,151.228589149587,-33.9313210794499,10.3000001907349,25,14430,-8300,"2016-08-15 11:02:46","test10m fast4"
922,151.228592011788,-33.9313245925327,10.1999998092651,25,14333,-11502,"2016-08-15 11:02:46","test10m fast4"
923,151.228593703175,-33.9313301391861,10.1000003814697,25,14333,-11502,"2016-08-15 11:02:47","test10m fast4"
924,151.228594219029,-33.9313390778521,10.1000003814697,25,14330,-11106,"2016-08-15 11:02:47","test10m fast4"
925,151.228592130814,-33.9313615832842,10.1000003814697,25,14330,-11106,"2016-08-15 11:02:48","test10m fast4"
926,151.228588708484,-33.9313830960185,10.1000003814697,25,14291,-11889,"2016-08-15 11:02:48","test10m fast4"
927,151.228585172735,-33.9314038484088,10.1000003814697,25,14291,-11889,"2016-08-15 11:02:49","test10m fast4"
928,151.228579049012,-33.9314407440002,10,25,14310,-11670,"2016-08-15 11:02:49","test10m fast4"
929,151.228573082162,-33.9314760449017,10,25,14310,-11670,"2016-08-15 11:02:50","test10m fast4"
930,151.228567543762,-33.9315096269049,10,25,14314,-11519,"2016-08-15 11:02:50","test10m fast4"
931,151.228564329891,-33.931534365982,9.89999961853027,25,14314,-11519,"2016-08-15 11:02:51","test10m fast4"
932,151.228565095328,-33.9315483844116,10.1000003814697,25,14408,-9417,"2016-08-15 11:02:51","test10m fast4"
933,151.228565849251,-33.9315558320346,10.1000003814697,25,14408,-9417,"2016-08-15 11:02:52","test10m fast4"
934,151.228566330514,-33.9315561972405,10.1000003814697,25,14337,-10316,"2016-08-15 11:02:52","test10m fast4"
935,151.228565937632,-33.9315564252355,10.1999998092651,25,14337,-10316,"2016-08-15 11:02:53","test10m fast4"
936,151.228565108006,-33.9315555945158,10.1999998092651,24,14293,-11786,"2016-08-15 11:02:53","test10m fast4"
937,151.228564447877,-33.9315557447867,10.1999998092651,24,14293,-11786,"2016-08-15 11:02:54","test10m fast4"
938,151.228564095849,-33.9315561920504,10.1999998092651,24,14293,-11786,"2016-08-15 11:02:54","test10m fast4"
939,151.228564018977,-33.9315563176088,10.1000003814697,24,14293,-11786,"2016-08-15 11:02:55","test10m fast4"
940,151.228563832362,-33.9315565977071,10.1000003814697,24,14312,-11352,"2016-08-15 11:02:55","test10m fast4"
941,151.228563901992,-33.9315565840064,10.1000003814697,24,14312,-11352,"2016-08-15 11:02:56","test10m fast4"
942,151.228563694208,-33.93155656884,10.1000003814697,24,14320,-11243,"2016-08-15 11:02:56","test10m fast4"
943,151.22856359688,-33.9315563482243,10.1000003814697,24,14320,-11243,"2016-08-15 11:02:57","test10m fast4"
944,151.228563741891,-33.931556329523,10.1000003814697,24,14323,-11265,"2016-08-15 11:02:57","test10m fast4"
945,151.228565101227,-33.931556232594,10.1000003814697,24,14323,-11265,"2016-08-15 11:02:58","test10m fast4"
946,151.228568152789,-33.9315564291011,10.1000003814697,24,14317,-11057,"2016-08-15 11:02:58","test10m fast4"
947,151.228573601713,-33.9315586031511,10.1000003814697,24,14317,-11057,"2016-08-15 11:02:59","test10m fast4"
948,151.228587509695,-33.9315656969689,10.1999998092651,24,14330,-11119,"2016-08-15 11:02:59","test10m fast4"
949,151.228604708166,-33.9315749731323,10.1000003814697,24,14330,-11119,"2016-08-15 11:03:00","test10m fast4"
950,151.228627871921,-33.9315869460036,10.1999998092651,24,14312,-11202,"2016-08-15 11:03:00","test10m fast4"
951,151.228656559626,-33.9316003357684,10.1999998092651,24,14312,-11202,"2016-08-15 11:03:01","test10m fast4"
952,151.228690898057,-33.9316153380285,10.1000003814697,24,14302,-11600,"2016-08-15 11:03:01","test10m fast4"
953,151.228729681509,-33.9316321625747,10.1000003814697,24,14302,-11600,"2016-08-15 11:03:02","test10m fast4"
954,151.228767141015,-33.9316487884472,10,24,14303,-11446,"2016-08-15 11:03:02","test10m fast4"
955,151.228795529111,-33.9316613782359,10,24,14303,-11446,"2016-08-15 11:03:03","test10m fast4"
956,151.228813735577,-33.9316680758124,10.1999998092651,24,14275,-11351,"2016-08-15 11:03:03","test10m fast4"
957,151.22882498469,-33.9316715482848,10.1000003814697,24,14275,-11351,"2016-08-15 11:03:04","test10m fast4"
958,151.228827982236,-33.9316728578948,10,24,14334,-10414,"2016-08-15 11:03:04","test10m fast4"
959,151.228829560154,-33.9316741209832,10.1000003814697,24,14334,-10414,"2016-08-15 11:03:05","test10m fast4"
960,151.228829622796,-33.9316747778931,10.1000003814697,24,14312,-10844,"2016-08-15 11:03:05","test10m fast4"
961,151.228829862686,-33.931674782445,10.1000003814697,24,14312,-10844,"2016-08-15 11:03:06","test10m fast4"
962,151.22882770723,-33.9316743917532,10.1000003814697,24,14309,-10988,"2016-08-15 11:03:06","test10m fast4"
963,151.22882351004,-33.9316740812934,10,24,14309,-10988,"2016-08-15 11:03:07","test10m fast4"
964,151.228821281893,-33.9316738359167,10,24,14307,-11341,"2016-08-15 11:03:07","test10m fast4"
965,151.228817789375,-33.9316718471214,10,24,14307,-11341,"2016-08-15 11:03:08","test10m fast4"
966,151.228818445854,-33.9316646211593,10,24,14307,-11341,"2016-08-15 11:03:08","test10m fast4"
967,151.22882069639,-33.9316522200855,9.89999961853027,24,14307,-11341,"2016-08-15 11:03:09","test10m fast4"
968,151.228823581969,-33.9316338434769,9.89999961853027,24,14280,-11443,"2016-08-15 11:03:09","test10m fast4"
969,151.228826607541,-33.9316104845755,9.80000019073486,24,14280,-11443,"2016-08-15 11:03:10","test10m fast4"
970,151.228830080588,-33.9315824262984,9.89999961853027,24,14262,-12038,"2016-08-15 11:03:10","test10m fast4"
971,151.228834780056,-33.9315504044252,9.89999961853027,24,14262,-12038,"2016-08-15 11:03:11","test10m fast4"
972,151.228840435815,-33.9315142018679,10,24,14284,-11351,"2016-08-15 11:03:11","test10m fast4"
973,151.228847201753,-33.931474724169,10.1000003814697,24,14284,-11351,"2016-08-15 11:03:12","test10m fast4"
974,151.228853449222,-33.9314341543365,10.1000003814697,24,14291,-11319,"2016-08-15 11:03:12","test10m fast4"
975,151.228856438746,-33.9314052404419,10.1000003814697,24,14291,-11319,"2016-08-15 11:03:13","test10m fast4"
976,151.22885672808,-33.9313729819012,10,23,14280,-12036,"2016-08-15 11:03:13","test10m fast4"
977,151.228855137587,-33.9313567930857,9.89999961853027,23,14280,-12036,"2016-08-15 11:03:14","test10m fast4"
978,151.228853338496,-33.9313512331097,10,23,14447,-7714,"2016-08-15 11:03:14","test10m fast4"
979,151.228853493127,-33.9313506520584,10.1000003814697,23,14447,-7714,"2016-08-15 11:03:15","test10m fast4"
980,151.228854532951,-33.9313515778743,10,23,14391,-8530,"2016-08-15 11:03:15","test10m fast4"
981,151.228854396445,-33.9313516813641,10,23,14391,-8530,"2016-08-15 11:03:16","test10m fast4"
982,151.228853436582,-33.9313519262847,10,23,14283,-11350,"2016-08-15 11:03:16","test10m fast4"
983,151.228852146237,-33.9313536229802,9.89999961853027,23,14283,-11350,"2016-08-15 11:03:17","test10m fast4"
984,151.228845793317,-33.9313550713472,9.89999961853027,23,14296,-11279,"2016-08-15 11:03:17","test10m fast4"
985,151.228833526774,-33.9313550980981,9.89999961853027,23,14296,-11279,"2016-08-15 11:03:18","test10m fast4"
986,151.228814031273,-33.9313535157729,9.89999961853027,23,14275,-11519,"2016-08-15 11:03:18","test10m fast4"
987,151.228788098414,-33.9313498815384,9.89999961853027,23,14275,-11519,"2016-08-15 11:03:19","test10m fast4"
988,151.228756119078,-33.9313454685362,10,23,14251,-12286,"2016-08-15 11:03:19","test10m fast4"
989,151.228727003752,-33.9313406896967,10,23,14251,-12286,"2016-08-15 11:03:20","test10m fast4"
990,151.228677770695,-33.931332438296,10,23,14255,-12014,"2016-08-15 11:03:20","test10m fast4"
991,151.228639342872,-33.931326010349,9.89999961853027,23,14255,-12014,"2016-08-15 11:03:21","test10m fast4"
992,151.228611655799,-33.9313221075325,9.89999961853027,23,14255,-12014,"2016-08-15 11:03:21","test10m fast4"
993,151.228595052233,-33.9313211806453,9.89999961853027,23,14255,-12014,"2016-08-15 11:03:22","test10m fast4"
994,151.228589314283,-33.9313222877416,10.1000003814697,23,14245,-12055,"2016-08-15 11:03:22","test10m fast4"
995,151.228587998231,-33.9313221454,10,23,14245,-12055,"2016-08-15 11:03:23","test10m fast4"
996,151.22858772083,-33.9313221806001,10.1000003814697,23,14378,-9642,"2016-08-15 11:03:23","test10m fast4"
997,151.228586137695,-33.9313229575105,10.1000003814697,23,14378,-9642,"2016-08-15 11:03:24","test10m fast4"
998,151.228587500268,-33.931324649185,10.1000003814697,23,14328,-10238,"2016-08-15 11:03:24","test10m fast4"
999,151.228590542418,-33.9313293576176,10.1000003814697,23,14328,-10238,"2016-08-15 11:03:25","test10m fast4"
1000,151.228592738149,-33.9313388985978,10,23,14328,-10238,"2016-08-15 11:03:25","test10m fast4"
1001,151.228592920048,-33.9313533566266,10,23,14328,-10238,"2016-08-15 11:03:26","test10m fast4"
1002,151.228590396255,-33.9313734878726,10,23,14274,-11154,"2016-08-15 11:03:26","test10m fast4"
1003,151.228586383436,-33.9313975523844,10,23,14274,-11154,"2016-08-15 11:03:27","test10m fast4"
1004,151.228581354801,-33.9314267275388,10,23,14245,-12207,"2016-08-15 11:03:27","test10m fast4"
1005,151.228575347002,-33.9314596184845,10,23,14245,-12207,"2016-08-15 11:03:28","test10m fast4"
1006,151.228568835383,-33.9314953271559,9.89999961853027,23,14266,-11713,"2016-08-15 11:03:28","test10m fast4"
1007,151.228564479852,-33.9315244593629,9.80000019073486,23,14266,-11713,"2016-08-15 11:03:29","test10m fast4"
1008,151.228563574325,-33.9315440253462,10,23,14313,-11029,"2016-08-15 11:03:29","test10m fast4"
1009,151.228564862235,-33.9315550109312,10.1000003814697,23,14313,-11029,"2016-08-15 11:03:30","test10m fast4"
1010,151.228565666523,-33.9315578896452,10,22,14320,-9878,"2016-08-15 11:03:30","test10m fast4"
1011,151.228565342638,-33.9315577566007,10,22,14320,-9878,"2016-08-15 11:03:31","test10m fast4"
1012,151.228563684526,-33.9315573059176,10,22,14271,-11156,"2016-08-15 11:03:31","test10m fast4"
1013,151.228562294219,-33.9315578859375,10,22,14271,-11156,"2016-08-15 11:03:32","test10m fast4"
1014,151.228561395618,-33.9315589474854,10,22,14279,-11459,"2016-08-15 11:03:32","test10m fast4"
1015,151.228561406708,-33.9315596759494,10,22,14279,-11459,"2016-08-15 11:03:33","test10m fast4"
1016,151.228561716316,-33.9315602210667,10,22,14275,-11024,"2016-08-15 11:03:33","test10m fast4"
1017,151.22856189063,-33.9315601425059,10,22,14275,-11024,"2016-08-15 11:03:34","test10m fast4"
1018,151.228561947931,-33.931559958055,10,22,14281,-11021,"2016-08-15 11:03:34","test10m fast4"
1019,151.228562312371,-33.9315591420396,9.89999961853027,22,14281,-11021,"2016-08-15 11:03:35","test10m fast4"
1020,151.228563840197,-33.9315589438969,10,22,14281,-11021,"2016-08-15 11:03:35","test10m fast4"
1021,151.228569049058,-33.9315610236844,10,22,14281,-11021,"2016-08-15 11:03:36","test10m fast4"
1022,151.228578969567,-33.9315668706267,10,22,14274,-11154,"2016-08-15 11:03:36","test10m fast4"
1023,151.228594987563,-33.9315752753761,10,22,14274,-11154,"2016-08-15 11:03:37","test10m fast4"
1024,151.228616762052,-33.9315862663792,10,22,14267,-11124,"2016-08-15 11:03:37","test10m fast4"
1025,151.228643961127,-33.9315985721626,10,22,14267,-11124,"2016-08-15 11:03:38","test10m fast4"
1026,151.228677614896,-33.9316116936882,10,22,14251,-11820,"2016-08-15 11:03:38","test10m fast4"
1027,151.228715670528,-33.9316268944103,9.89999961853027,22,14251,-11820,"2016-08-15 11:03:39","test10m fast4"
1028,151.22875561813,-33.9316436973659,9.89999961853027,22,14255,-11553,"2016-08-15 11:03:39","test10m fast4"
1029,151.228787842962,-33.9316578367525,9.89999961853027,22,14255,-11553,"2016-08-15 11:03:40","test10m fast4"
1030,151.228810014452,-33.9316661148588,10,22,14267,-11133,"2016-08-15 11:03:40","test10m fast4"
1031,151.228823837144,-33.9316700243837,10,22,14267,-11133,"2016-08-15 11:03:41","test10m fast4"
1032,151.228829217787,-33.9316704000437,10,22,14356,-9391,"2016-08-15 11:03:41","test10m fast4"
1033,151.228830830321,-33.9316710599674,10,22,14356,-9391,"2016-08-15 11:03:42","test10m fast4"
1034,151.228831792887,-33.9316707428698,10,22,14308,-10589,"2016-08-15 11:03:42","test10m fast4"
1035,151.228833090676,-33.9316699348135,10,22,14308,-10589,"2016-08-15 11:03:43","test10m fast4"
1036,151.228831637621,-33.9316692377859,10,22,14232,-11908,"2016-08-15 11:03:43","test10m fast4"
1037,151.228826415765,-33.9316694141249,10,22,14232,-11908,"2016-08-15 11:03:44","test10m fast4"
1038,151.228821179728,-33.9316699958331,10.1000003814697,22,14246,-11397,"2016-08-15 11:03:44","test10m fast4"
1039,151.22881765553,-33.9316705297526,10.1000003814697,22,14246,-11397,"2016-08-15 11:03:45","test10m fast4"
1040,151.228816940924,-33.9316690028028,10,22,14257,-11592,"2016-08-15 11:03:45","test10m fast4"
1041,151.228818791528,-33.9316620137865,10,22,14257,-11592,"2016-08-15 11:03:46","test10m fast4"
1042,151.228821442259,-33.9316498069277,10,22,14278,-10817,"2016-08-15 11:03:46","test10m fast4"
1043,151.228823609616,-33.9316358308991,9.89999961853027,22,14278,-10817,"2016-08-15 11:03:47","test10m fast4"
1044,151.228827138393,-33.9316086967577,9.89999961853027,21,14243,-11630,"2016-08-15 11:03:47","test10m fast4"
1045,151.228830578475,-33.9315808028788,10,21,14243,-11630,"2016-08-15 11:03:48","test10m fast4"
1046,151.228835337699,-33.9315482684808,10,21,14243,-11630,"2016-08-15 11:03:48","test10m fast4"
1047,151.228841388086,-33.9315120941853,10,21,14243,-11630,"2016-08-15 11:03:49","test10m fast4"
1048,151.228848258822,-33.9314726158958,10.1000003814697,21,14242,-11571,"2016-08-15 11:03:49","test10m fast4"
1049,151.228854127408,-33.9314325945198,10.1000003814697,21,14242,-11571,"2016-08-15 11:03:50","test10m fast4"
1050,151.228858209707,-33.9313979995558,10.1000003814697,21,14236,-11654,"2016-08-15 11:03:50","test10m fast4"
1051,151.228860061362,-33.9313729137593,10,21,14236,-11654,"2016-08-15 11:03:51","test10m fast4"
1052,151.22886020585,-33.931358707734,10,21,14300,-10237,"2016-08-15 11:03:51","test10m fast4"
1053,151.228860376829,-33.9313524849303,10,21,14300,-10237,"2016-08-15 11:03:52","test10m fast4"
1054,151.228861140535,-33.9313530017593,10.1000003814697,21,14405,-7259,"2016-08-15 11:03:52","test10m fast4"
1055,151.228862780612,-33.9313542818504,10.1000003814697,21,14405,-7259,"2016-08-15 11:03:53","test10m fast4"
1056,151.228863522828,-33.931355607663,10.1000003814697,21,14328,-9375,"2016-08-15 11:03:53","test10m fast4"
1057,151.228863274686,-33.9313559957137,10.1000003814697,21,14328,-9375,"2016-08-15 11:03:54","test10m fast4"
1058,151.228861240367,-33.9313575534016,10.1000003814697,21,14256,-11443,"2016-08-15 11:03:54","test10m fast4"
1059,151.228853692818,-33.9313579241301,10,21,14256,-11443,"2016-08-15 11:03:55","test10m fast4"
1060,151.228839657037,-33.9313578562485,10,21,14269,-10949,"2016-08-15 11:03:55","test10m fast4"
1061,151.228818784542,-33.9313559217322,9.89999961853027,21,14269,-10949,"2016-08-15 11:03:56","test10m fast4"
1062,151.228797568639,-33.9313527385171,9.89999961853027,21,14240,-11679,"2016-08-15 11:03:56","test10m fast4"
1063,151.228759319443,-33.9313472914043,10,21,14240,-11679,"2016-08-15 11:03:57","test10m fast4"
1064,151.228721977854,-33.931341524021,10.1000003814697,21,14245,-11656,"2016-08-15 11:03:57","test10m fast4"
1065,151.228680796225,-33.931334899293,10.1000003814697,21,14245,-11656,"2016-08-15 11:03:58","test10m fast4"
1066,151.228642061482,-33.9313274070956,10.1000003814697,21,14248,-11067,"2016-08-15 11:03:58","test10m fast4"
1067,151.22861323996,-33.9313219039335,10,21,14248,-11067,"2016-08-15 11:03:59","test10m fast4"
1068,151.228596353364,-33.9313193044662,10,21,14251,-11383,"2016-08-15 11:03:59","test10m fast4"
1069,151.228590701184,-33.931318017645,10,21,14251,-11383,"2016-08-15 11:04:00","test10m fast4"
1070,151.228593340373,-33.9313183616357,10.1000003814697,21,14372,-7776,"2016-08-15 11:04:00","test10m fast4"
1071,151.228595887877,-33.931317721541,10.1000003814697,21,14372,-7776,"2016-08-15 11:04:01","test10m fast4"
1072,151.22859742604,-33.9313175131767,10.1999998092651,21,14290,-9697,"2016-08-15 11:04:01","test10m fast4"
1073,151.228598461795,-33.9313180050433,10.1999998092651,21,14290,-9697,"2016-08-15 11:04:02","test10m fast4"
1074,151.228599876049,-33.9313218363761,10.1000003814697,21,14290,-9697,"2016-08-15 11:04:02","test10m fast4"
1075,151.228599405676,-33.9313306653971,10,21,14290,-9697,"2016-08-15 11:04:03","test10m fast4"
1076,151.228598008479,-33.9313447342054,10,20,14275,-10813,"2016-08-15 11:04:03","test10m fast4"
1077,151.228594731578,-33.9313639274202,10,20,14275,-10813,"2016-08-15 11:04:04","test10m fast4"
1078,151.228590286902,-33.9313881995703,9.89999961853027,20,14248,-11055,"2016-08-15 11:04:04","test10m fast4"
1079,151.228584766853,-33.9314164867855,9.89999961853027,20,14248,-11055,"2016-08-15 11:04:05","test10m fast4"
1080,151.228578075606,-33.931449386931,10,20,14219,-11859,"2016-08-15 11:04:05","test10m fast4"
1081,151.228571044672,-33.9314853278605,10,20,14219,-11859,"2016-08-15 11:04:06","test10m fast4"
1082,151.228565336164,-33.9315178285527,10,20,14225,-11690,"2016-08-15 11:04:06","test10m fast4"
1083,151.228563298201,-33.9315377737284,9.89999961853027,20,14225,-11690,"2016-08-15 11:04:07","test10m fast4"
1084,151.228564452392,-33.931553862808,10,20,14219,-11518,"2016-08-15 11:04:07","test10m fast4"
1085,151.228565665183,-33.9315586275125,10.1000003814697,20,14219,-11518,"2016-08-15 11:04:08","test10m fast4"
1086,151.22856638534,-33.9315578250365,10.1000003814697,20,14300,-9122,"2016-08-15 11:04:08","test10m fast4"
1087,151.22856552458,-33.9315574856456,10.1000003814697,20,14300,-9122,"2016-08-15 11:04:09","test10m fast4"
1088,151.228564578639,-33.9315580697773,10.1000003814697,20,14222,-11454,"2016-08-15 11:04:09","test10m fast4"
1089,151.228564304872,-33.9315592163686,10.1000003814697,20,14222,-11454,"2016-08-15 11:04:10","test10m fast4"
