id,Longitude,Latitude,Altitude,VelocityX,VelocityY,VelocityZ,Wifi1,Wifi2,Wifi3,Wifi4,Wifi5,Wifi6,Wifi7,Wifi8,DroneHeading,Battery,Voltage,Current,Date,Method,VelocitySolid
119,151.226951708221,-33.9309546162337,20.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,85.2,0,0,0,"2016-10-12 16:04:09.943",1,1
120,151.226951733312,-33.930954608607,20.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,85.3,0,0,0,"2016-10-12 16:04:10.036",1,1
121,151.226951622875,-33.9309547195198,20.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,85.2,0,0,0,"2016-10-12 16:04:10.134",1,1
122,151.226951628279,-33.9309547027679,20.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,85.3,0,0,0,"2016-10-12 16:04:10.236",1,1
123,151.22695153228,-33.930954793131,20.5,0.0,0.0,-0.100000001490116,0,0,0,0,0,0,0,0,85.4,0,0,0,"2016-10-12 16:04:10.336",1,1
124,151.226951476712,-33.9309548157017,20.5,0.0,0.0,-0.100000001490116,0,0,0,0,0,0,0,0,85.5,0,0,0,"2016-10-12 16:04:10.438",1,1
125,151.226951384281,-33.9309550094547,20.5,0.0,0.0,-0.100000001490116,0,0,0,0,0,0,0,0,85.6,0,0,0,"2016-10-12 16:04:10.536",1,1
126,151.226951395158,-33.9309550014856,20.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,85.5,0,0,0,"2016-10-12 16:04:10.634",1,1
127,151.226951335744,-33.9309551279568,20.3999996185303,0.0,0.0,0.0,0,0,0,0,0,0,0,0,85.5,91,15911,-8797,"2016-10-12 16:04:10.738",1,1
128,151.226951346094,-33.9309551208048,20.3999996185303,0.0,0.0,-0.100000001490116,-98,-101,-100,-101,-97,-98,-102,-108,85.5,91,15911,-8797,"2016-10-12 16:04:10.835",1,1
129,151.226951260566,-33.9309552091271,20.5,0.0,0.0,-0.100000001490116,-98,-101,-100,-101,-97,-98,-102,-108,85.5,91,15911,-8797,"2016-10-12 16:04:10.935",1,1
130,151.226951287369,-33.9309552299389,20.5,0.0,0.0,-0.100000001490116,-98,-101,-100,-101,-97,-98,-102,-108,85.4,91,15911,-8797,"2016-10-12 16:04:11.035",1,1
131,151.226951313922,-33.9309552966868,20.5,0.0,0.0,0.0,-98,-101,-100,-101,-97,-98,-102,-108,85.6,91,15911,-8797,"2016-10-12 16:04:11.142",1,1
132,151.226951333936,-33.9309552464856,20.5,0.0,0.0,0.0,-98,-101,-100,-101,-97,-98,-102,-108,85.5,91,15911,-8797,"2016-10-12 16:04:11.239",1,1
133,151.226951368133,-33.9309551980764,20.5,0.0,0.0,0.0,-98,-101,-100,-101,-97,-98,-102,-108,85.4,91,15911,-8797,"2016-10-12 16:04:11.341",1,1
134,151.226951368318,-33.9309551420026,20.5,0.0,0.0,0.0,-98,-101,-100,-101,-97,-98,-102,-108,85.4,91,15911,-8797,"2016-10-12 16:04:11.439",1,1
135,151.226951368318,-33.9309551420026,20.5,0.0,0.0,0.0,-98,-101,-100,-101,-97,-98,-102,-108,85.4,91,15911,-8797,"2016-10-12 16:04:11.540",1,1
136,151.226951339254,-33.9309550507533,20.3999996185303,0.0,0.0,0.0,-98,-101,-100,-101,-97,-98,-102,-108,85.4,91,15911,-8797,"2016-10-12 16:04:11.640",1,1
137,151.226951327403,-33.9309550048939,20.3999996185303,0.0,0.0,0.0,-98,-101,-100,-101,-97,-98,-102,-108,85.4,91,15927,-8715,"2016-10-12 16:04:11.744",1,1
138,151.226951311304,-33.9309549622936,20.5,0.100000001490116,0.0,0.0,-100,-101,-97,-100,-102,-95,-102,-108,85.5,91,15927,-8715,"2016-10-12 16:04:11.839",1,1
139,151.226951414502,-33.9309547495948,20.5,0.100000001490116,0.0,0.0,-100,-101,-97,-100,-102,-95,-102,-108,85.5,91,15927,-8715,"2016-10-12 16:04:11.941",1,1
140,151.226951397067,-33.9309547143996,20.5,0.100000001490116,0.0,0.0,-100,-101,-97,-100,-102,-95,-102,-108,85.4,91,15927,-8715,"2016-10-12 16:04:12.039",1,1
141,151.226951491969,-33.9309544151867,20.5,0.100000001490116,0.0,0.0,-100,-101,-97,-100,-102,-95,-102,-108,85.4,91,15927,-8715,"2016-10-12 16:04:12.142",1,1
142,151.226951550829,-33.9309542640674,20.5,0.100000001490116,0.0,0.0,-100,-101,-97,-100,-102,-95,-102,-108,85.9,91,15927,-8715,"2016-10-12 16:04:12.247",1,1
143,151.226951492179,-33.930954010285,20.5,0.100000001490116,0.0,0.0,-100,-101,-97,-100,-102,-95,-102,-108,87.4,91,15927,-8715,"2016-10-12 16:04:12.339",1,1
144,151.226951465988,-33.9309538424849,20.5,0.100000001490116,0.0,0.0,-100,-101,-97,-100,-102,-95,-102,-108,87.9,91,15927,-8715,"2016-10-12 16:04:12.439",1,1
145,151.226951488416,-33.9309534989421,20.5,0.100000001490116,0.0,0.0,-100,-101,-97,-100,-102,-95,-102,-108,88.2,91,15927,-8715,"2016-10-12 16:04:12.544",1,1
146,151.226951546465,-33.9309533376324,20.5,0.100000001490116,0.0,0.0,-100,-101,-97,-100,-102,-95,-102,-108,88.3,91,15927,-8715,"2016-10-12 16:04:12.641",1,1
147,151.226951722693,-33.9309531249497,20.5,0.100000001490116,0.200000002980232,0.0,-100,-101,-97,-100,-102,-95,-102,-108,88.5,91,15970,-7989,"2016-10-12 16:04:12.745",1,1
148,151.22695205578,-33.9309529268581,20.5,0.100000001490116,0.300000011920929,0.0,-100,-101,-101,-99,-99,-95,-101,-108,88.6,91,15970,-7989,"2016-10-12 16:04:12.846",1,1
149,151.226952549873,-33.9309527124412,20.5,0.100000001490116,0.5,0.0,-100,-101,-101,-99,-99,-95,-101,-108,88.8,91,15970,-7989,"2016-10-12 16:04:12.958",1,1
150,151.226953263243,-33.9309526391744,20.5,0.0,0.699999988079071,0.0,-100,-101,-101,-99,-99,-95,-101,-108,89.0,91,15970,-7989,"2016-10-12 16:04:13.045",1,1
151,151.226954173933,-33.9309525461652,20.5,0.0,0.800000011920929,0.0,-100,-101,-101,-99,-99,-95,-101,-108,89.1,91,15970,-7989,"2016-10-12 16:04:13.146",1,1
152,151.226955099836,-33.930952415195,20.5,0.0,1.0,0.0,-100,-101,-101,-99,-99,-95,-101,-108,89.4,91,15970,-7989,"2016-10-12 16:04:13.246",1,1
153,151.226956344598,-33.9309525498905,20.5,0.0,1.0,0.0,-100,-101,-101,-99,-99,-95,-101,-108,89.6,91,15970,-7989,"2016-10-12 16:04:13.341",1,1
154,151.226957559844,-33.9309525417015,20.5,0.0,1.10000002384186,0.100000001490116,-100,-101,-101,-99,-99,-95,-101,-108,89.9,91,15970,-7989,"2016-10-12 16:04:13.442",1,1
155,151.226958668132,-33.9309528800922,20.3999996185303,0.0,1.10000002384186,0.100000001490116,-100,-101,-101,-99,-99,-95,-101,-108,90.1,91,15970,-7989,"2016-10-12 16:04:13.542",1,1
156,151.226959945424,-33.9309529302069,20.3999996185303,0.0,1.10000002384186,0.0,-100,-101,-101,-99,-99,-95,-101,-108,90.2,91,15970,-7989,"2016-10-12 16:04:13.648",1,1
157,151.226961477593,-33.9309533017972,20.3999996185303,-0.100000001490116,1.10000002384186,0.0,-100,-101,-101,-99,-99,-95,-101,-108,90.6,91,15941,-8251,"2016-10-12 16:04:13.743",1,1
158,151.226962581306,-33.9309536754221,20.3999996185303,0.0,1.10000002384186,0.100000001490116,-100,-102,-100,-100,-99,-98,-103,-108,91.0,91,15941,-8251,"2016-10-12 16:04:13.847",1,1
159,151.226964087039,-33.9309538033417,20.3999996185303,0.0,1.20000004768372,0.100000001490116,-100,-102,-100,-100,-99,-98,-103,-108,91.3,91,15941,-8251,"2016-10-12 16:04:13.940",1,1
160,151.226965398063,-33.9309538581868,20.3999996185303,0.0,1.10000002384186,0.100000001490116,-100,-102,-100,-100,-99,-98,-103,-108,91.4,91,15941,-8251,"2016-10-12 16:04:14.041",1,1
161,151.226966842471,-33.9309542485165,20.3999996185303,0.0,1.20000004768372,0.0,-100,-102,-100,-100,-99,-98,-103,-108,91.0,91,15941,-8251,"2016-10-12 16:04:14.142",1,1
162,151.226968148461,-33.9309542718657,20.3999996185303,0.0,1.10000002384186,0.0,-100,-102,-100,-100,-99,-98,-103,-108,90.4,91,15941,-8251,"2016-10-12 16:04:14.242",1,1
163,151.226969637839,-33.9309542176096,20.3999996185303,0.0,1.10000002384186,0.0,-100,-102,-100,-100,-99,-98,-103,-108,90.0,91,15941,-8251,"2016-10-12 16:04:14.342",1,1
164,151.226971071767,-33.9309543738571,20.3999996185303,0.0,1.10000002384186,0.0,-100,-102,-100,-100,-99,-98,-103,-108,89.8,91,15941,-8251,"2016-10-12 16:04:14.443",1,1
