id,Longitude,Latitude,Altitude,VelocityX,VelocityY,VelocityZ,Wifi1,Wifi2,Wifi3,Wifi4,Wifi5,Wifi6,Wifi7,Wifi8,DroneHeading,Battery,Voltage,Current,Date,Method,VelocitySolid
788,151.226968107708,-33.9309589183547,19.7000007629395,0.0,0.0,0.0,-100,-101,-100,-101,-101,-96,-102,-108,87.2,84,15679,-9210,"2016-10-12 16:06:06.672",2ms,2
789,151.226968107708,-33.9309589183547,19.7000007629395,0.0,0.0,0.0,-100,-101,-100,-101,-101,-96,-102,-108,87.2,84,15662,-9323,"2016-10-12 16:06:06.757",2ms,2
790,151.226968107708,-33.9309589183547,19.7000007629395,0.0,0.0,0.0,-98,-100,-92,-101,-98,-97,-103,-108,87.2,84,15662,-9323,"2016-10-12 16:06:06.858",2ms,2
791,151.226968172008,-33.9309590068548,19.7000007629395,0.0,0.0,0.0,-98,-100,-92,-101,-98,-97,-103,-108,87.1,84,15662,-9323,"2016-10-12 16:06:06.958",2ms,2
792,151.226968172008,-33.9309590068548,19.7000007629395,0.0,0.0,0.0,-98,-100,-92,-101,-98,-97,-103,-108,87.1,84,15662,-9323,"2016-10-12 16:06:07.058",2ms,2
793,151.226968172008,-33.9309590068548,19.7000007629395,0.0,0.0,0.0,-98,-100,-92,-101,-98,-97,-103,-108,87.1,84,15662,-9323,"2016-10-12 16:06:07.158",2ms,2
794,151.226968321186,-33.9309591859161,19.7000007629395,-0.100000001490116,0.0,0.0,-98,-100,-92,-101,-98,-97,-103,-108,86.6,84,15662,-9323,"2016-10-12 16:06:07.258",2ms,2
795,151.226968385909,-33.9309592961295,19.6000003814697,0.0,0.0,0.0,-98,-100,-92,-101,-98,-97,-103,-108,86.6,84,15662,-9323,"2016-10-12 16:06:07.359",2ms,2
796,151.226968336336,-33.9309592906383,19.6000003814697,0.0,0.0,0.0,-98,-100,-92,-101,-98,-97,-103,-108,86.5,84,15662,-9323,"2016-10-12 16:06:07.460",2ms,2
797,151.226968237475,-33.9309593414679,19.6000003814697,0.0,0.0,0.0,-98,-100,-92,-101,-98,-97,-103,-108,86.6,84,15662,-9323,"2016-10-12 16:06:07.565",2ms,2
798,151.226968237475,-33.9309593414679,19.6000003814697,0.0,0.0,0.0,-98,-100,-92,-101,-98,-97,-103,-108,86.6,84,15662,-9323,"2016-10-12 16:06:07.659",2ms,2
799,151.226968276388,-33.9309595326837,19.6000003814697,0.0,0.0,0.0,-98,-100,-92,-101,-98,-97,-103,-108,86.5,84,15656,-9699,"2016-10-12 16:06:07.765",2ms,2
800,151.226968216478,-33.9309595848951,19.6000003814697,0.0,0.0,0.0,-99,-102,-100,-101,-100,-98,-102,-108,86.4,84,15656,-9699,"2016-10-12 16:06:07.864",2ms,2
801,151.226968181268,-33.9309595552873,19.6000003814697,0.0,0.0,0.0,-99,-102,-100,-101,-100,-98,-102,-108,86.4,84,15656,-9699,"2016-10-12 16:06:07.963",2ms,2
802,151.226968048507,-33.9309597285565,19.6000003814697,0.0,0.0,0.0,-99,-102,-100,-101,-100,-98,-102,-108,86.5,84,15656,-9699,"2016-10-12 16:06:08.065",2ms,2
803,151.226968048507,-33.9309597285565,19.6000003814697,0.0,0.0,0.0,-99,-102,-100,-101,-100,-98,-102,-108,86.5,84,15656,-9699,"2016-10-12 16:06:08.162",2ms,2
804,151.226968078995,-33.9309596973418,19.6000003814697,0.0,0.0,0.0,-99,-102,-100,-101,-100,-98,-102,-108,86.4,84,15656,-9699,"2016-10-12 16:06:08.271",2ms,2
805,151.226967959546,-33.9309596799622,19.6000003814697,0.0,0.0,0.0,-99,-102,-100,-101,-100,-98,-102,-108,86.6,84,15656,-9699,"2016-10-12 16:06:08.376",2ms,2
806,151.226967772386,-33.9309597608212,19.6000003814697,0.0,0.0,0.0,-99,-102,-100,-101,-100,-98,-102,-108,86.6,84,15656,-9699,"2016-10-12 16:06:08.475",2ms,2
807,151.226967772386,-33.9309597608212,19.6000003814697,0.0,0.0,0.0,-99,-102,-100,-101,-100,-98,-102,-108,86.6,84,15656,-9699,"2016-10-12 16:06:08.562",2ms,2
808,151.226967790728,-33.9309597263778,19.6000003814697,0.0,0.0,0.0,-99,-102,-100,-101,-100,-98,-102,-108,86.8,84,15656,-9699,"2016-10-12 16:06:08.663",2ms,2
809,151.226967785657,-33.9309597152232,19.6000003814697,0.0,0.0,0.0,-97,-62,-100,-100,-101,-98,-102,-108,87.0,84,15661,-9413,"2016-10-12 16:06:08.762",2ms,2
810,151.226967785657,-33.9309597152232,19.6000003814697,0.0,0.0,0.0,-97,-62,-100,-100,-101,-98,-102,-108,87.0,84,15661,-9413,"2016-10-12 16:06:08.863",2ms,2
811,151.226967765879,-33.9309597054903,19.6000003814697,0.0,0.0,0.0,-97,-62,-100,-100,-101,-98,-102,-108,87.1,84,15661,-9413,"2016-10-12 16:06:08.964",2ms,2
812,151.22696792335,-33.9309597174834,19.6000003814697,0.0,0.100000001490116,0.0,-97,-62,-100,-100,-101,-98,-102,-108,87.3,84,15661,-9413,"2016-10-12 16:06:09.065",2ms,2
813,151.226968452657,-33.9309599204081,19.6000003814697,0.0,0.400000005960464,0.0,-97,-62,-100,-100,-101,-98,-102,-108,87.7,84,15661,-9413,"2016-10-12 16:06:09.175",2ms,2
814,151.226968452657,-33.9309599204081,19.6000003814697,0.0,0.400000005960464,0.0,-97,-62,-100,-100,-101,-98,-102,-108,87.7,84,15661,-9413,"2016-10-12 16:06:09.263",2ms,2
815,151.226969906717,-33.9309601831214,19.6000003814697,0.0,0.800000011920929,0.0,-97,-62,-100,-100,-101,-98,-102,-108,88.5,84,15661,-9413,"2016-10-12 16:06:09.372",2ms,2
816,151.226971127996,-33.9309603800916,19.6000003814697,0.0,1.0,0.0,-97,-62,-100,-100,-101,-98,-102,-108,88.6,84,15661,-9413,"2016-10-12 16:06:09.466",2ms,2
817,151.226972467292,-33.9309604596657,19.6000003814697,0.0,1.29999995231628,0.0,-97,-62,-100,-100,-101,-98,-102,-108,88.8,84,15661,-9413,"2016-10-12 16:06:09.580",2ms,2
818,151.226972467292,-33.9309604596657,19.6000003814697,0.0,1.29999995231628,0.0,-97,-62,-100,-100,-101,-98,-102,-108,88.8,84,15661,-9413,"2016-10-12 16:06:09.665",2ms,2
819,151.226974058542,-33.9309608547195,19.7000007629395,-0.100000001490116,1.5,0.0,-97,-62,-100,-100,-101,-98,-102,-108,89.0,84,15666,-9236,"2016-10-12 16:06:09.770",2ms,2
820,151.226975889149,-33.9309609523698,19.7000007629395,0.0,1.70000004768372,0.0,-100,-102,-98,-100,-102,-100,-102,-108,89.3,84,15666,-9236,"2016-10-12 16:06:09.874",2ms,2
821,151.226980215604,-33.9309617727117,19.7000007629395,0.0,2.09999990463257,0.0,-100,-102,-98,-100,-102,-100,-102,-108,89.3,84,15666,-9236,"2016-10-12 16:06:09.971",2ms,2
822,151.226982918325,-33.9309621771479,19.7000007629395,-0.100000001490116,2.20000004768372,0.0,-100,-102,-98,-100,-102,-100,-102,-108,89.3,84,15666,-9236,"2016-10-12 16:06:10.068",2ms,2
823,151.226985413936,-33.9309622466804,19.6000003814697,0.0,2.29999995231628,0.0,-100,-102,-98,-100,-102,-100,-102,-108,89.2,84,15666,-9236,"2016-10-12 16:06:10.172",2ms,2
824,151.226988385949,-33.9309630379876,19.6000003814697,0.0,2.29999995231628,0.0,-100,-102,-98,-100,-102,-100,-102,-108,89.1,84,15666,-9236,"2016-10-12 16:06:10.271",2ms,2
825,151.226988385949,-33.9309630379876,19.6000003814697,0.0,2.29999995231628,0.0,-100,-102,-98,-100,-102,-100,-102,-108,89.1,84,15666,-9236,"2016-10-12 16:06:10.367",2ms,2
