id,Longitude,Latitude,Altitude,VelocityX,VelocityY,VelocityZ,DroneHeading,Battery,Voltage,Current,Date,Method,VelocitySolid
1029,151.227521347559,-33.93155205449,0,0.0,0.0,0.0,102.9,54,15433,-1064,"2016-08-23 14:10:10","4ms loop long",4
1030,151.227521198964,-33.9315520702373,0,0.100000001490116,0.0,-0.300000011920929,102.9,54,15319,-2784,"2016-08-23 14:10:11","4ms loop long",4
1031,151.227519732936,-33.9315503053779,0.400000005960464,0.100000001490116,-0.100000001490116,-0.400000005960464,103.1,54,15207,-5236,"2016-08-23 14:10:12","4ms loop long",4
1032,151.227518660412,-33.9315504015712,1.20000004768372,0.0,0.0,-1.0,103.3,54,14975,-11302,"2016-08-23 14:10:13","4ms loop long",4
1033,151.227517247284,-33.9315505675995,2.29999995231628,0.0,0.0,-1.89999997615814,103.3,54,14870,-10479,"2016-08-23 14:10:14","4ms loop long",4
1034,151.227518531534,-33.931551377976,5.30000019073486,0.0,0.200000002980232,-3.09999990463257,102.3,54,14870,-10479,"2016-08-23 14:10:15","4ms loop long",4
1035,151.22752292821,-33.931550907065,8.19999980926514,0.200000002980232,0.200000002980232,-2.90000009536743,103.2,54,14777,-14561,"2016-08-23 14:10:16","4ms loop long",4
1036,151.227524830791,-33.9315487613422,10.5,0.200000002980232,-0.100000001490116,-1.0,103.8,54,14795,-15567,"2016-08-23 14:10:17","4ms loop long",4
1037,151.227521995504,-33.9315426752998,10.6999998092651,0.600000023841858,-0.100000001490116,0.100000001490116,98.9,54,14792,-12721,"2016-08-23 14:10:18","4ms loop long",4
1038,151.227519846181,-33.931534590011,10.3999996185303,0.600000023841858,-0.100000001490116,0.100000001490116,97.6,54,14988,-9009,"2016-08-23 14:10:19","4ms loop long",4
1039,151.227519058332,-33.9315298960927,10.1000003814697,0.100000001490116,-0.100000001490116,0.0,97.0,54,14908,-10162,"2016-08-23 14:10:20","4ms loop long",4
1040,151.22751989054,-33.9315295513016,10,-0.100000001490116,0.800000011920929,0.0,96.3,54,14875,-10664,"2016-08-23 14:10:21","4ms loop long",4
1041,151.227541191378,-33.9315349363247,9.89999961853027,-0.600000023841858,2.90000009536743,-0.200000002980232,100.6,54,14861,-10957,"2016-08-23 14:10:22","4ms loop long",4
1042,151.22758493268,-33.9315429593753,10,-0.400000005960464,4.30000019073486,0.0,98.1,54,14818,-11608,"2016-08-23 14:10:23","4ms loop long",4
1043,151.227632793033,-33.9315457697087,10.1000003814697,-0.200000002980232,4.09999990463257,0.0,97.2,54,14858,-10636,"2016-08-23 14:10:24","4ms loop long",4
1044,151.22768064566,-33.9315485873333,10.1999998092651,-0.300000011920929,4.0,0.0,95.9,54,14880,-10147,"2016-08-23 14:10:25","4ms loop long",4
1045,151.227718963622,-33.9315536016943,10.1999998092651,-0.600000023841858,4.0,0.0,97.7,54,14880,-10147,"2016-08-23 14:10:26","4ms loop long",4
1046,151.227769463489,-33.9315604388308,10.3000001907349,-0.699999988079071,4.19999980926514,0.0,97.5,54,14826,-10839,"2016-08-23 14:10:27","4ms loop long",4
1047,151.227806763753,-33.9315653419461,10.3000001907349,-0.600000023841858,4.30000019073486,0.100000001490116,96.0,54,14822,-10639,"2016-08-23 14:10:28","4ms loop long",4
1048,151.227855850184,-33.9315711332275,10.1999998092651,-0.600000023841858,3.70000004768372,0.100000001490116,98.3,54,14822,-10639,"2016-08-23 14:10:29","4ms loop long",4
1049,151.227896333549,-33.9315772220051,10.3000001907349,-0.699999988079071,3.79999995231628,0.100000001490116,98.1,54,14782,-11516,"2016-08-23 14:10:30","4ms loop long",4
1050,151.227933772029,-33.9315838324154,10.1000003814697,-0.600000023841858,3.79999995231628,0.0,97.3,53,14828,-10574,"2016-08-23 14:10:31","4ms loop long",4
1051,151.227986006734,-33.931589280824,10.1000003814697,-0.400000005960464,3.79999995231628,0.0,98.3,53,14826,-10159,"2016-08-23 14:10:32","4ms loop long",4
1052,151.228023458603,-33.9315921426446,10.1000003814697,-0.5,3.79999995231628,0.0,97.7,53,14808,-10201,"2016-08-23 14:10:33","4ms loop long",4
1053,151.22806484518,-33.9315977344837,10.1000003814697,-0.600000023841858,3.90000009536743,0.0,98.0,53,14854,-10235,"2016-08-23 14:10:34","4ms loop long",4
1054,151.228108382584,-33.9316034530832,10.1000003814697,-0.5,4.0,0.0,97.6,53,14876,-9756,"2016-08-23 14:10:35","4ms loop long",4
1055,151.228152893662,-33.9316077940885,10.1999998092651,-0.300000011920929,4.09999990463257,0.100000001490116,96.1,53,14850,-9366,"2016-08-23 14:10:36","4ms loop long",4
1056,151.228195903455,-33.9316123552055,10.3000001907349,-0.600000023841858,3.90000009536743,0.100000001490116,97.3,53,14802,-10392,"2016-08-23 14:10:37","4ms loop long",4
1057,151.228233460314,-33.9316176457817,10.1999998092651,-0.5,3.90000009536743,0.100000001490116,96.8,53,14850,-9914,"2016-08-23 14:10:38","4ms loop long",4
1058,151.228281710323,-33.9316225981403,10.3000001907349,-0.400000005960464,4.0,0.100000001490116,96.7,53,14861,-9375,"2016-08-23 14:10:39","4ms loop long",4
1059,151.228324651629,-33.9316266247546,10.1999998092651,-0.5,3.90000009536743,0.100000001490116,97.0,53,14847,-9693,"2016-08-23 14:10:40","4ms loop long",4
1060,151.228371889276,-33.9316317582807,10.1999998092651,-0.400000005960464,4.09999990463257,0.100000001490116,95.3,53,14818,-10162,"2016-08-23 14:10:41","4ms loop long",4
