id,Longitude,Latitude,Altitude,VelocityX,VelocityY,VelocityZ,Wifi1,Wifi2,Wifi3,Wifi4,Wifi5,Wifi6,Wifi7,Wifi8,DroneHeading,Battery,Voltage,Current,Date,Method,VelocitySolid
1,151.22695199952,-33.9309558536109,20.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,85.5,0,0,0,"2016-10-12 16:02:36.348",0,0
2,151.226951962725,-33.9309559030184,20.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,85.6,0,0,0,"2016-10-12 16:02:36.440",0,0
3,151.226951885948,-33.9309558682823,20.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,85.7,0,0,0,"2016-10-12 16:02:36.540",0,0
4,151.226951922808,-33.9309558322326,20.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,85.8,0,0,0,"2016-10-12 16:02:36.640",0,0
5,151.226951805785,-33.9309559906526,20.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,85.9,96,16026,-9953,"2016-10-12 16:02:36.740",0,0
6,151.226951845,-33.9309559579526,20.5,0.0,0.0,0.0,-100,-99,-98,-101,-101,-99,-102,-108,85.8,96,16026,-9953,"2016-10-12 16:02:36.840",0,0
7,151.226951772176,-33.930955925973,20.5,0.0,0.0,0.0,-100,-99,-98,-101,-101,-99,-102,-108,85.8,96,16026,-9953,"2016-10-12 16:02:36.942",0,0
8,151.226951788569,-33.9309559012311,20.5,0.0,0.0,0.0,-100,-99,-98,-101,-101,-99,-102,-108,85.7,96,16026,-9953,"2016-10-12 16:02:37.041",0,0
9,151.226951746746,-33.9309560606679,20.5,0.0,0.0,0.0,-100,-99,-98,-101,-101,-99,-102,-108,85.6,96,16026,-9953,"2016-10-12 16:02:37.141",0,0
10,151.226951738298,-33.9309560254443,20.3999996185303,0.0,0.0,0.0,-100,-99,-98,-101,-101,-99,-102,-108,85.4,96,16026,-9953,"2016-10-12 16:02:37.243",0,0
11,151.226951724206,-33.9309560753569,20.3999996185303,0.0,0.0,0.0,-100,-99,-98,-101,-101,-99,-102,-108,85.3,96,16026,-9953,"2016-10-12 16:02:37.342",0,0
12,151.226951698565,-33.9309561269173,20.3999996185303,0.100000001490116,0.0,0.0,-100,-99,-98,-101,-101,-99,-102,-108,85.3,96,16026,-9953,"2016-10-12 16:02:37.441",0,0
