id,Longitude,Latitude,Altitude,VelocityX,VelocityY,VelocityZ,DroneHeading,Battery,Voltage,Current,Date,Method,VelocitySolid
9989,151.229071598425,-33.931814002926,0,0.0,0.0,0.0,-75.0,0,0,0,"2016-09-01 11:03:48","14 ms final 2",14
9990,151.22907128716,-33.9318143133119,0,0.0,0.0,0.0,-75.0,95,16970,-781,"2016-09-01 11:03:49","14 ms final 2",14
9991,151.229070971574,-33.9318145991504,0,0.0,0.0,0.0,-74.9,95,16971,-784,"2016-09-01 11:03:50","14 ms final 2",14
9992,151.229070581333,-33.9318146976521,0,0.0,0.0,0.0,-75.0,95,16969,-781,"2016-09-01 11:03:51","14 ms final 2",14
9993,151.229070284387,-33.9318148146451,0,0.0,0.0,0.0,-75.0,95,16970,-787,"2016-09-01 11:03:52","14 ms final 2",14
9994,151.229069980557,-33.931814825057,0,0.0,0.0,0.0,-74.9,95,16970,-778,"2016-09-01 11:03:53","14 ms final 2",14
9995,151.229069558679,-33.9318147157514,0,0.0,0.0,0.0,-75.0,95,16964,-778,"2016-09-01 11:03:54","14 ms final 2",14
9996,151.229069188996,-33.9318147094419,0,0.0,0.0,0.0,-74.8,95,16946,-975,"2016-09-01 11:03:55","14 ms final 2",14
9997,151.229071270536,-33.9318132393743,0.300000011920929,0.100000001490116,0.300000011920929,-0.400000005960464,-74.4,95,16869,-2427,"2016-09-01 11:03:56","14 ms final 2",14
9998,151.229073799133,-33.9318126366237,1,-0.100000001490116,0.100000001490116,-0.699999988079071,-74.4,95,16186,-8583,"2016-09-01 11:03:57","14 ms final 2",14
9999,151.229075604174,-33.9318128273566,1.89999997615814,0.0,0.100000001490116,-1.39999997615814,-74.2,95,15944,-10670,"2016-09-01 11:03:58","14 ms final 2",14
10000,151.22907618857,-33.9318115861706,4.09999990463257,0.0,0.0,-3.0,-74.4,95,15944,-10670,"2016-09-01 11:03:59","14 ms final 2",14
10001,151.229075197174,-33.9318107063496,7.40000009536743,0.0,0.0,-3.09999990463257,-74.3,95,15777,-11227,"2016-09-01 11:04:00","14 ms final 2",14
10002,151.229075422163,-33.9318111581791,10,0.0,0.0,-1.70000004768372,-74.2,95,15555,-13073,"2016-09-01 11:04:01","14 ms final 2",14
10003,151.229075761994,-33.9318118686979,10.6000003814697,0.0,0.0,-0.100000001490116,-64.2,95,15769,-12504,"2016-09-01 11:04:02","14 ms final 2",14
10004,151.22907612416,-33.9318126247764,10.5,0.0,0.0,0.0,-63.0,95,16048,-7783,"2016-09-01 11:04:03","14 ms final 2",14
10005,151.229077260348,-33.9318131258411,10.3000001907349,0.0,0.0,0.100000001490116,-61.7,95,15900,-9709,"2016-09-01 11:04:04","14 ms final 2",14
10006,151.229077913537,-33.9318124639033,10.1000003814697,0.100000001490116,0.0,0.0,-60.6,95,15849,-10122,"2016-09-01 11:04:05","14 ms final 2",14
10007,151.229069153625,-33.9318071807897,10,0.899999976158142,-1.60000002384186,0.0,-60.8,95,15820,-10322,"2016-09-01 11:04:06","14 ms final 2",14
10008,151.22903720076,-33.9317924789063,10.1000003814697,1.89999997615814,-3.70000004768372,0.0,-62.4,95,15736,-11108,"2016-09-01 11:04:07","14 ms final 2",14
10009,151.228983956578,-33.9317680388723,10,3.0,-5.40000009536743,0.0,-60.7,95,15726,-10945,"2016-09-01 11:04:08","14 ms final 2",14
10010,151.228913563709,-33.9317347436234,10,3.90000009536743,-7.09999990463257,0.0,-59.5,95,15754,-10524,"2016-09-01 11:04:09","14 ms final 2",14
10011,151.228823407293,-33.9316948313907,10.3000001907349,4.59999990463257,-8.80000019073486,0.0,-58.7,95,15740,-11021,"2016-09-01 11:04:10","14 ms final 2",14
10012,151.228717496759,-33.931648802937,10.1999998092651,5.30000019073486,-10.1000003814697,0.200000002980232,-60.1,95,15636,-11196,"2016-09-01 11:04:11","14 ms final 2",14
10013,151.228599400459,-33.9315967339114,10,5.90000009536743,-11.1000003814697,-0.200000002980232,-61.6,95,15640,-11747,"2016-09-01 11:04:12","14 ms final 2",14
10014,151.228473290717,-33.9315401772941,10,6.30000019073486,-11.6000003814697,0.100000001490116,-60.6,95,15640,-11747,"2016-09-01 11:04:13","14 ms final 2",14
10015,151.228344453296,-33.9314812792951,10.1999998092651,6.5,-11.8999996185303,-0.100000001490116,-60.3,95,15561,-13249,"2016-09-01 11:04:14","14 ms final 2",14
10016,151.228214903649,-33.9314220617094,10.1999998092651,6.59999990463257,-11.8999996185303,0.100000001490116,-60.4,95,15564,-12084,"2016-09-01 11:04:15","14 ms final 2",14
10017,151.228083288571,-33.9313623548787,10,6.59999990463257,-12.3000001907349,0.0,-60.4,95,15500,-12321,"2016-09-01 11:04:16","14 ms final 2",14
10018,151.227949073484,-33.9313024791492,10.1000003814697,6.59999990463257,-12.3999996185303,0.0,-60.6,94,15465,-12536,"2016-09-01 11:04:17","14 ms final 2",14
10019,151.227815424707,-33.9312419627111,10.1000003814697,6.80000019073486,-12.3999996185303,0.0,-60.2,94,15465,-12536,"2016-09-01 11:04:18","14 ms final 2",14
10020,151.227680677341,-33.9311808175484,10.1000003814697,6.69999980926514,-12.5,0.0,-60.1,94,15430,-13353,"2016-09-01 11:04:19","14 ms final 2",14
10021,151.227543549303,-33.9311209945321,10.1000003814697,6.59999990463257,-12.8000001907349,0.0,-60.9,94,15365,-13943,"2016-09-01 11:04:20","14 ms final 2",14
10022,151.227406003522,-33.9310607879763,10.1000003814697,7.0,-12.8000001907349,0.0,-60.5,94,15428,-13640,"2016-09-01 11:04:21","14 ms final 2",14
10023,151.227266684622,-33.9309965779477,10.1000003814697,7.09999990463257,-13.0,0.0,-60.0,94,15343,-14314,"2016-09-01 11:04:22","14 ms final 2",14
10024,151.227124709616,-33.930932720524,10.1000003814697,7.0,-13.1999998092651,0.100000001490116,-60.2,94,15306,-14601,"2016-09-01 11:04:23","14 ms final 2",14
10025,151.226993058228,-33.9308739427703,10.1999998092651,5.90000009536743,-10.8000001907349,-0.200000002980232,-61.0,94,15289,-14809,"2016-09-01 11:04:24","14 ms final 2",14
10026,151.226901900241,-33.9308281175468,9.80000019073486,4.0,-7.09999990463257,0.0,-63.6,94,15921,-6869,"2016-09-01 11:04:25","14 ms final 2",14
10027,151.226847381257,-33.9308018129832,9.5,2.09999990463257,-4.40000009536743,-0.100000001490116,-62.7,94,15921,-6869,"2016-09-01 11:04:26","14 ms final 2",14
10028,151.226816691641,-33.9307906350918,9.60000038146973,0.800000011920929,-2.0,-0.100000001490116,-61.3,94,15977,-6607,"2016-09-01 11:04:27","14 ms final 2",14
10029,151.226810223306,-33.9307893463261,9.80000019073486,0.300000011920929,-0.400000005960464,0.0,-18.6,94,15851,-8474,"2016-09-01 11:04:28","14 ms final 2",14
10030,151.226810963533,-33.9307854903389,9.80000019073486,0.400000005960464,0.100000001490116,0.0,73.6,94,15755,-9484,"2016-09-01 11:04:29","14 ms final 2",14
10031,151.226814202854,-33.930780687819,9.80000019073486,-0.100000001490116,0.400000005960464,0.0,114.8,94,15675,-10600,"2016-09-01 11:04:30","14 ms final 2",14
10032,151.226823248462,-33.9307870720146,9.80000019073486,-1.0,0.400000005960464,0.0,117.5,94,15658,-10493,"2016-09-01 11:04:31","14 ms final 2",14
