id,Longitude,Latitude,Altitude,VelocityX,VelocityY,VelocityZ,DroneHeading,Battery,Voltage,Current,Date,Method,VelocitySolid
10832,151.229076910637,-33.9318600122621,9.80000019073486,0.100000001490116,0.100000001490116,0.0,139.8,43,14628,-11064,"2016-09-01 11:24:49",hover,0
10833,151.229077048123,-33.9318598631196,9.80000019073486,0.100000001490116,0.100000001490116,0.0,139.7,43,14628,-11064,"2016-09-01 11:24:49",hover,0
10834,151.229077833153,-33.9318592951715,9.69999980926514,0.100000001490116,0.100000001490116,0.0,139.5,43,14628,-11064,"2016-09-01 11:24:50",hover,0
10835,151.229077950202,-33.9318591680446,9.69999980926514,0.100000001490116,0.100000001490116,0.0,139.5,43,14628,-11064,"2016-09-01 11:24:50",hover,0
10836,151.229077994101,-33.9318586007247,9.69999980926514,0.100000001490116,0.0,0.0,139.2,43,14612,-11317,"2016-09-01 11:24:51",hover,0
10837,151.229078056699,-33.9318584460413,9.69999980926514,0.100000001490116,0.0,-0.100000001490116,139.2,43,14612,-11317,"2016-09-01 11:24:51",hover,0
10838,151.229078072616,-33.9318573466279,9.69999980926514,0.100000001490116,0.0,0.0,140.1,43,14614,-11252,"2016-09-01 11:24:52",hover,0
10839,151.229078055591,-33.931857261698,9.80000019073486,0.100000001490116,0.0,0.0,140.2,43,14614,-11252,"2016-09-01 11:24:52",hover,0
10840,151.229078160409,-33.9318564476692,9.80000019073486,0.100000001490116,0.0,0.0,140.2,43,14614,-11375,"2016-09-01 11:24:53",hover,0
10841,151.229078147127,-33.9318563391113,9.80000019073486,0.100000001490116,0.0,0.0,140.2,43,14614,-11375,"2016-09-01 11:24:53",hover,0
10842,151.229077035226,-33.9318563004123,9.80000019073486,0.0,0.0,0.0,139.4,43,14609,-11251,"2016-09-01 11:24:54",hover,0
10843,151.22907694013,-33.9318562759817,9.80000019073486,0.0,0.0,0.0,139.4,43,14609,-11251,"2016-09-01 11:24:54",hover,0
10844,151.229075998963,-33.9318562098339,9.80000019073486,0.0,0.0,0.0,139.3,43,14614,-11046,"2016-09-01 11:24:55",hover,0
10845,151.229076045262,-33.931856176797,9.80000019073486,0.0,0.0,0.0,139.5,43,14614,-11046,"2016-09-01 11:24:55",hover,0
10846,151.229075885924,-33.9318558690684,9.89999961853027,0.100000001490116,0.0,0.0,139.7,43,14608,-11175,"2016-09-01 11:24:56",hover,0
10847,151.229075839239,-33.9318559052942,9.89999961853027,0.100000001490116,0.0,0.0,139.7,43,14608,-11175,"2016-09-01 11:24:56",hover,0
10848,151.229075830646,-33.9318550251041,9.89999961853027,0.100000001490116,0.0,0.0,140.1,43,14584,-11600,"2016-09-01 11:24:57",hover,0
10849,151.229075811047,-33.9318549770562,9.89999961853027,0.0,0.0,0.0,140.2,43,14584,-11600,"2016-09-01 11:24:57",hover,0
10850,151.229075075079,-33.9318546341403,9.89999961853027,0.0,0.0,0.0,139.7,43,14586,-11477,"2016-09-01 11:24:58",hover,0
10851,151.229075115944,-33.9318546188356,9.89999961853027,0.0,0.0,0.0,139.8,43,14586,-11477,"2016-09-01 11:24:58",hover,0
10852,151.229075225758,-33.9318541865048,10,0.0,0.100000001490116,0.0,139.6,43,14590,-11518,"2016-09-01 11:24:59",hover,0
10853,151.22907527467,-33.9318541633709,10,0.0,0.100000001490116,0.0,139.5,43,14590,-11518,"2016-09-01 11:24:59",hover,0
10854,151.229076550147,-33.9318538756107,10,0.0,0.100000001490116,0.0,139.6,43,14585,-11378,"2016-09-01 11:25:00",hover,0
10855,151.229076695469,-33.9318538562608,10,0.0,0.100000001490116,0.0,139.5,43,14585,-11378,"2016-09-01 11:25:00",hover,0
10856,151.229076941661,-33.9318542426648,10,0.0,0.0,0.0,139.9,43,14587,-11356,"2016-09-01 11:25:01",hover,0
10857,151.229076848353,-33.931854239853,10,0.0,0.0,0.0,139.8,43,14587,-11356,"2016-09-01 11:25:01",hover,0
10858,151.229076028236,-33.9318546754438,10,0.0,0.0,0.0,139.4,43,14580,-11378,"2016-09-01 11:25:02",hover,0
10859,151.229076101861,-33.931854643725,10,0.0,0.0,0.0,139.5,43,14580,-11378,"2016-09-01 11:25:02",hover,0
10860,151.229076786428,-33.9318550112223,10,0.0,0.0,0.0,139.8,43,14579,-11512,"2016-09-01 11:25:03",hover,0
10861,151.229076784592,-33.931855015184,10,0.0,0.0,0.0,139.8,43,14579,-11512,"2016-09-01 11:25:03",hover,0
10862,151.229077477139,-33.9318553576061,10,0.0,0.0,0.0,139.7,43,14579,-11512,"2016-09-01 11:25:04",hover,0
10863,151.229077471847,-33.9318553534704,10,0.0,0.0,0.0,139.7,43,14579,-11512,"2016-09-01 11:25:04",hover,0
10864,151.22907785287,-33.9318556143515,10,0.0,0.0,0.0,139.0,42,14575,-11552,"2016-09-01 11:25:05",hover,0
10865,151.229077805035,-33.931855624359,10,0.0,0.0,0.0,139.0,42,14575,-11552,"2016-09-01 11:25:05",hover,0
10866,151.22907788896,-33.9318559604196,9.89999961853027,0.0,0.0,0.0,139.3,42,14571,-11528,"2016-09-01 11:25:06",hover,0
10867,151.229077852373,-33.9318559303468,10,0.0,0.0,0.0,139.3,42,14571,-11528,"2016-09-01 11:25:06",hover,0
10868,151.229077551135,-33.9318558811887,10,0.0,0.0,0.0,139.8,42,14577,-11364,"2016-09-01 11:25:07",hover,0
10869,151.229077570337,-33.9318558771984,10,0.0,0.0,0.0,139.8,42,14577,-11364,"2016-09-01 11:25:07",hover,0
10870,151.229077134153,-33.9318560250211,10,0.0,0.0,0.0,140.0,42,14584,-11207,"2016-09-01 11:25:08",hover,0
10871,151.229077136482,-33.9318560306485,10,0.0,0.0,0.0,140.1,42,14584,-11207,"2016-09-01 11:25:08",hover,0
10872,151.229076875359,-33.9318562752227,10.1000003814697,0.0,0.0,0.0,139.7,42,14584,-11150,"2016-09-01 11:25:09",hover,0
10873,151.229076907052,-33.9318562628598,10,0.0,0.0,0.0,139.7,42,14584,-11150,"2016-09-01 11:25:09",hover,0
10874,151.229077183812,-33.931856272483,10,0.0,0.0,0.100000001490116,139.8,42,14589,-11063,"2016-09-01 11:25:10",hover,0
10875,151.229077191746,-33.9318562563422,10,0.0,0.0,0.0,139.8,42,14589,-11063,"2016-09-01 11:25:10",hover,0
10876,151.229077306964,-33.9318556342683,10,0.0,0.0,0.0,139.8,42,14601,-10727,"2016-09-01 11:25:11",hover,0
10877,151.229077296363,-33.9318555574199,10,0.0,0.0,0.0,140.0,42,14601,-10727,"2016-09-01 11:25:11",hover,0
10878,151.229077021005,-33.9318552949414,10,0.0,0.0,0.0,140.4,42,14595,-10999,"2016-09-01 11:25:12",hover,0
10879,151.229077088081,-33.9318553143197,10,0.0,0.0,0.0,140.2,42,14595,-10999,"2016-09-01 11:25:12",hover,0
10880,151.229077613724,-33.9318557857437,10.1000003814697,0.0,0.0,0.0,139.1,42,14585,-10901,"2016-09-01 11:25:13",hover,0
10881,151.229077609734,-33.93185580008,10.1000003814697,0.0,0.0,0.0,139.0,42,14585,-10901,"2016-09-01 11:25:13",hover,0
10882,151.229078237531,-33.931856693714,10.1000003814697,0.0,0.0,0.0,139.3,42,14593,-10847,"2016-09-01 11:25:14",hover,0
10883,151.229078227225,-33.9318567663993,10.1000003814697,0.0,0.0,0.0,139.4,42,14593,-10847,"2016-09-01 11:25:14",hover,0
10884,151.229077991881,-33.931856912909,10,0.0,0.0,0.0,139.3,42,14588,-10785,"2016-09-01 11:25:15",hover,0
