id,Longitude,Latitude,Altitude,VelocityX,VelocityY,VelocityZ,DroneHeading,Battery,Voltage,Current,Date,Method,VelocitySolid
10975,151.229081738721,-33.9318572023661,0,0.0,0.0,0.0,140.5,37,15045,-856,"2016-09-01 11:26:18","10 ms final 3",10
10976,151.229081954621,-33.9318570968666,0,0.0,0.0,0.0,140.4,37,15049,-867,"2016-09-01 11:26:19","10 ms final 3",10
10977,151.229082037609,-33.9318571117822,0,0.0,0.0,0.0,140.4,37,15054,-864,"2016-09-01 11:26:20","10 ms final 3",10
10978,151.229082130802,-33.9318570953903,0,0.0,0.0,0.0,140.4,37,15057,-853,"2016-09-01 11:26:21","10 ms final 3",10
10979,151.22908214556,-33.9318569997119,0,0.0,0.0,0.0,140.5,36,15062,-863,"2016-09-01 11:26:22","10 ms final 3",10
10980,151.229082239128,-33.9318570000828,0,0.0,0.0,0.0,140.4,36,15064,-853,"2016-09-01 11:26:23","10 ms final 3",10
10981,151.229082248935,-33.9318570134566,0,0.0,0.0,0.0,140.4,36,15067,-858,"2016-09-01 11:26:24","10 ms final 3",10
10982,151.229082232967,-33.9318569984838,0,0.0,0.0,0.0,140.4,36,15067,-858,"2016-09-01 11:26:25","10 ms final 3",10
10983,151.229082236541,-33.9318570110972,0,0.0,0.0,0.0,140.4,36,15073,-860,"2016-09-01 11:26:26","10 ms final 3",10
10984,151.229082251761,-33.9318571048218,0,0.0,0.0,0.0,140.4,36,15075,-848,"2016-09-01 11:26:27","10 ms final 3",10
10985,151.22908226736,-33.9318571289805,0,0.0,0.0,0.0,140.4,36,15076,-870,"2016-09-01 11:26:28","10 ms final 3",10
10986,151.229082273551,-33.9318571202744,0,0.0,0.0,0.0,140.4,36,15078,-850,"2016-09-01 11:26:29","10 ms final 3",10
10987,151.229082348301,-33.931857092607,0,0.0,0.0,0.0,140.3,36,15080,-850,"2016-09-01 11:26:30","10 ms final 3",10
10988,151.229082434362,-33.9318570111563,0,0.0,0.0,0.0,140.3,36,15082,-864,"2016-09-01 11:26:31","10 ms final 3",10
10989,151.22908254941,-33.9318569117669,0,0.0,0.0,0.0,140.3,36,15084,-862,"2016-09-01 11:26:32","10 ms final 3",10
10990,151.229082741152,-33.931856817056,0,0.0,0.0,0.0,140.3,36,15085,-849,"2016-09-01 11:26:33","10 ms final 3",10
10991,151.229082740201,-33.9318567272874,0,0.0,0.0,0.0,140.3,36,15087,-867,"2016-09-01 11:26:34","10 ms final 3",10
10992,151.229082837883,-33.9318564084632,0,0.0,0.0,0.0,140.3,36,15089,-851,"2016-09-01 11:26:35","10 ms final 3",10
10993,151.229082931671,-33.9318562230691,0,0.0,0.0,0.0,140.3,36,15090,-850,"2016-09-01 11:26:36","10 ms final 3",10
10994,151.229082837962,-33.9318559193817,0,0.0,0.0,0.0,140.4,36,15092,-859,"2016-09-01 11:26:37","10 ms final 3",10
10995,151.229082735155,-33.931855597357,0,0.0,0.0,0.0,140.4,36,15092,-859,"2016-09-01 11:26:38","10 ms final 3",10
10996,151.229082536819,-33.9318552144975,0,0.0,0.0,0.0,140.4,36,15092,-859,"2016-09-01 11:26:39","10 ms final 3",10
10997,151.229082353922,-33.9318548964221,0,0.0,0.0,0.0,140.4,36,15093,-857,"2016-09-01 11:26:40","10 ms final 3",10
10998,151.229082156807,-33.9318547091818,0,0.0,0.0,0.0,140.4,36,15094,-848,"2016-09-01 11:26:41","10 ms final 3",10
10999,151.229081949224,-33.9318543913266,0,0.0,0.0,0.0,140.4,36,15095,-865,"2016-09-01 11:26:42","10 ms final 3",10
11000,151.229081746275,-33.9318541944932,0,0.0,0.0,0.0,140.4,36,15097,-860,"2016-09-01 11:26:43","10 ms final 3",10
11001,151.229081330867,-33.9318539883828,0,0.0,0.0,0.0,140.3,36,15096,-862,"2016-09-01 11:26:44","10 ms final 3",10
11002,151.229081037316,-33.9318539060802,0,0.0,0.0,0.0,140.3,36,15096,-859,"2016-09-01 11:26:45","10 ms final 3",10
11003,151.229080654232,-33.9318538132989,0,0.0,0.0,0.0,140.3,36,15098,-856,"2016-09-01 11:26:46","10 ms final 3",10
11004,151.229080254878,-33.9318537222484,0,0.0,0.0,0.0,140.3,35,15099,-850,"2016-09-01 11:26:47","10 ms final 3",10
11005,151.229079954363,-33.9318534934541,0,0.0,0.0,0.0,140.3,35,15100,-854,"2016-09-01 11:26:48","10 ms final 3",10
11006,151.229079752229,-33.9318533008025,0,0.0,0.0,0.0,140.3,35,15100,-857,"2016-09-01 11:26:49","10 ms final 3",10
11007,151.229079448768,-33.9318532055765,0,0.0,0.0,0.0,140.3,35,15101,-859,"2016-09-01 11:26:50","10 ms final 3",10
11008,151.229079270786,-33.9318532177318,0,0.0,0.0,0.0,140.3,35,15101,-851,"2016-09-01 11:26:51","10 ms final 3",10
11009,151.229078955078,-33.9318532123848,0,0.0,0.0,0.0,140.3,35,15101,-851,"2016-09-01 11:26:52","10 ms final 3",10
11010,151.229078759784,-33.9318532041381,0,0.0,0.0,0.0,140.4,35,15103,-860,"2016-09-01 11:26:53","10 ms final 3",10
11011,151.229078548675,-33.9318532066509,0,0.0,0.0,0.0,140.4,35,15102,-864,"2016-09-01 11:26:54","10 ms final 3",10
11012,151.229078339461,-33.9318533167561,0,0.0,0.0,0.0,140.5,35,15103,-853,"2016-09-01 11:26:55","10 ms final 3",10
11013,151.229078147429,-33.9318534020433,0,0.0,0.0,0.0,140.4,35,15103,-859,"2016-09-01 11:26:56","10 ms final 3",10
11014,151.229078032881,-33.931853618578,0,0.0,0.0,0.0,140.4,35,15104,-862,"2016-09-01 11:26:57","10 ms final 3",10
11015,151.22907784532,-33.9318538060089,0,0.0,0.0,0.0,140.4,35,15104,-853,"2016-09-01 11:26:58","10 ms final 3",10
11016,151.229077740158,-33.9318539982532,0,0.0,0.0,0.0,140.4,35,15106,-859,"2016-09-01 11:26:59","10 ms final 3",10
11017,151.229077745586,-33.9318542043202,0,0.0,0.0,0.0,140.4,35,15107,-859,"2016-09-01 11:27:00","10 ms final 3",10
11018,151.229077558849,-33.9318544012141,0,0.0,0.0,0.0,140.4,35,15107,-856,"2016-09-01 11:27:01","10 ms final 3",10
11019,151.229077549175,-33.9318545007141,0,0.0,0.0,0.0,140.4,35,15108,-851,"2016-09-01 11:27:02","10 ms final 3",10
11020,151.229077453207,-33.9318546113323,0,0.0,0.0,0.0,140.3,35,15109,-860,"2016-09-01 11:27:03","10 ms final 3",10
11021,151.22907745694,-33.9318547236598,0,0.0,0.0,0.0,140.3,35,15109,-860,"2016-09-01 11:27:03","10 ms final 3",10
11022,151.229077452375,-33.9318548096572,0,0.0,0.0,0.0,140.4,35,15109,-856,"2016-09-01 11:27:04","10 ms final 3",10
11023,151.229077450044,-33.9318549166453,0,0.0,0.0,0.0,140.3,35,15109,-856,"2016-09-01 11:27:04","10 ms final 3",10
11024,151.229077442318,-33.9318550157594,0,0.0,0.0,0.0,140.3,35,15109,-856,"2016-09-01 11:27:05","10 ms final 3",10
11025,151.22907744175,-33.9318551179731,0,0.0,0.0,0.0,140.3,35,15109,-856,"2016-09-01 11:27:05","10 ms final 3",10
11026,151.229077429708,-33.9318552005758,0,0.0,0.0,0.0,140.3,35,15110,-859,"2016-09-01 11:27:06","10 ms final 3",10
11027,151.229077425482,-33.9318552060652,0,0.0,0.0,0.0,140.3,35,15110,-859,"2016-09-01 11:27:06","10 ms final 3",10
11028,151.229077434727,-33.93185529649,0,0.0,0.0,0.0,140.3,35,15111,-851,"2016-09-01 11:27:07","10 ms final 3",10
