id,Longitude,Latitude,Altitude,VelocityX,VelocityY,VelocityZ,Wifi1,Wifi2,Wifi3,Wifi4,Wifi5,Wifi6,Wifi7,Wifi8,DroneHeading,Battery,Voltage,Current,Date,Method,symbol
2777,151.228247,-33.93101509,10.60000038,2.5,9.699999809,0.200000003,-101,-102,-101,-101,-102,-100,-103,-108,-7.7,47,14488,-12026,59:13.2,9.8768835,no_icon
2778,151.2282576,-33.93101281,10.60000038,2.5,9.699999809,0.200000003,-101,-102,-101,-101,-102,-100,-103,-108,-7.9,47,14488,-12026,59:13.3,9.8768835,no_icon
2779,151.2282681,-33.93101074,10.60000038,2.299999952,9.699999809,0.100000001,-101,-102,-101,-101,-102,-100,-103,-108,-8,47,14488,-12026,59:13.4,9.8768835,no_icon
2780,151.2282787,-33.9310088,10.60000038,1.899999976,9.699999809,0.100000001,-101,-102,-101,-101,-102,-100,-103,-108,-7.4,47,14488,-12026,59:13.5,9.8768835,no_icon
2781,151.2282893,-33.93100742,10.60000038,1.399999976,9.800000191,0.100000001,-100,-102,-100,-101,-101,-102,-103,-108,-6.9,47,14488,-12026,59:13.6,9.8768835,no_icon
2782,151.2282999,-33.93100633,10.69999981,0.899999976,9.800000191,0,-100,-102,-100,-101,-101,-102,-103,-108,-6.3,47,14488,-12026,59:13.7,9.8768835,no_icon
2783,151.2283108,-33.93100576,10.69999981,0.600000024,9.899999619,0,-100,-102,-100,-101,-101,-102,-103,-108,-6.2,47,14504,-11264,59:13.8,9.8768835,no_icon
2784,151.2283217,-33.93100529,10.69999981,0.400000006,10,0,-100,-102,-100,-101,-101,-102,-103,-108,-6.9,47,14504,-11264,59:13.9,9.8768835,no_icon
2785,151.2283325,-33.93100514,10.69999981,0.400000006,10,0,-100,-102,-100,-101,-101,-102,-103,-108,-7.7,47,14504,-11264,59:14.0,9.8768835,no_icon
2786,151.2283436,-33.93100458,10.69999981,0.200000003,10.10000038,0.200000003,-100,-102,-100,-101,-101,-102,-103,-108,-8.2,47,14504,-11264,59:14.1,9.8768835,no_icon
2787,151.2283547,-33.93100485,10.69999981,0.200000003,10.19999981,0.200000003,-100,-102,-100,-101,-101,-102,-103,-108,-8.7,47,14504,-11264,59:14.2,9.8768835,no_icon
2788,151.2283658,-33.93100467,10.69999981,0.100000001,10.19999981,0.200000003,-100,-102,-100,-101,-101,-102,-103,-108,-8.9,47,14504,-11264,59:14.3,9.8768835,no_icon
2789,151.2283765,-33.93100502,10.69999981,0,10.19999981,0.200000003,-100,-102,-100,-101,-101,-102,-103,-108,-8.9,47,14504,-11264,59:14.4,9.8768835,no_icon
2790,151.2283876,-33.93100474,10.60000038,0,10.19999981,0.200000003,-100,-102,-100,-101,-101,-102,-103,-108,-9,47,14504,-11264,59:14.5,9.8768835,no_icon
2791,151.2283987,-33.93100523,10.60000038,0,10.10000038,0.200000003,-99,-102,-102,-100,-102,-100,-103,-108,-8.7,47,14504,-11264,59:14.6,9.8768835,no_icon
2792,151.2284098,-33.93100529,10.60000038,0,10.10000038,0.200000003,-99,-102,-102,-100,-102,-100,-103,-108,-8.5,47,14504,-11264,59:14.7,9.8768835,no_icon
2793,151.2284209,-33.93100597,10.60000038,-0.100000001,10.10000038,0.100000001,-99,-102,-102,-100,-102,-100,-103,-108,-8.4,47,14527,-10469,59:14.8,9.8768835,no_icon
2794,151.2284319,-33.93100615,10.60000038,-0.200000003,10.10000038,0.100000001,-99,-102,-102,-100,-102,-100,-103,-108,-8.2,47,14527,-10469,59:14.9,9.8768835,no_icon
2795,151.2284429,-33.93100655,10.60000038,-0.200000003,10.10000038,0.100000001,-99,-102,-102,-100,-102,-100,-103,-108,-8.2,47,14527,-10469,59:15.0,9.8768835,no_icon
2796,151.2284541,-33.93100711,10.60000038,-0.200000003,10.10000038,0.100000001,-99,-102,-102,-100,-102,-100,-103,-108,-8.4,47,14527,-10469,59:15.1,9.8768835,no_icon
2797,151.2284656,-33.93100751,10.5,-0.100000001,10.10000038,0.100000001,-99,-102,-102,-100,-102,-100,-103,-108,-8.6,47,14527,-10469,59:15.2,9.8768835,no_icon
2798,151.2284766,-33.93100765,10.5,-0.100000001,10.10000038,0.100000001,-99,-102,-102,-100,-102,-100,-103,-108,-8.8,47,14527,-10469,59:15.3,9.8768835,no_icon
2799,151.2284878,-33.93100803,10.5,0,10.10000038,0.100000001,-99,-102,-102,-100,-102,-100,-103,-108,-8.9,47,14527,-10469,59:15.4,9.8768835,no_icon
2800,151.2284987,-33.93100808,10.5,0,10,0.100000001,-99,-102,-102,-100,-102,-100,-103,-108,-8.9,47,14527,-10469,59:15.5,9.8768835,no_icon
2801,151.228509,-33.93100826,10.5,0,10,0,-100,-101,-102,-100,-102,-101,-103,-108,-8.7,47,14527,-10469,59:15.6,9.8768835,no_icon
2802,151.22852,-33.93100848,10.5,0,10,0.100000001,-100,-101,-102,-100,-102,-101,-103,-108,-8.6,47,14527,-10469,59:15.7,9.8768835,no_icon
2803,151.2285308,-33.93100853,10.5,0,10,0.100000001,-100,-101,-102,-100,-102,-101,-103,-108,-8.5,47,14559,-10790,59:15.8,9.8768835,no_icon
2804,151.2285418,-33.9310086,10.5,0,10,0.100000001,-100,-101,-102,-100,-102,-101,-103,-108,-8.4,47,14559,-10790,59:15.9,9.8768835,no_icon
2805,151.2285525,-33.93100874,10.5,0,10,0.100000001,-100,-101,-102,-100,-102,-101,-103,-108,-8.3,47,14559,-10790,59:16.0,9.848078,googleblank
2806,151.2285634,-33.93100883,10.5,-0.100000001,9.899999619,0.100000001,-100,-101,-102,-100,-102,-101,-103,-108,-8.3,47,14559,-10790,59:16.1,9.848078,no_icon
2807,151.228574,-33.93100897,10.5,-0.100000001,9.899999619,0.100000001,-100,-101,-102,-100,-102,-101,-103,-108,-8.3,47,14559,-10790,59:16.2,9.848078,no_icon
2808,151.2285848,-33.93100909,10.5,0,9.800000191,0.100000001,-100,-101,-102,-100,-102,-101,-103,-108,-8.3,47,14559,-10790,59:16.3,9.848078,no_icon
2809,151.2285959,-33.93100915,10.5,0.100000001,9.800000191,0,-100,-101,-102,-100,-102,-101,-103,-108,-9.2,47,14559,-10790,59:16.4,9.848078,no_icon
2810,151.2286065,-33.93100884,10.5,0.5,9.699999809,0,-100,-101,-102,-100,-102,-101,-103,-108,-9.8,47,14559,-10790,59:16.5,9.848078,no_icon
2811,151.2286164,-33.93100816,10.5,1,9.600000381,0.100000001,-98,-102,-102,-100,-101,-102,-102,-108,-10,47,14559,-10790,59:16.6,9.848078,no_icon
2812,151.2286267,-33.93100694,10.5,1.600000024,9.399999619,0,-98,-102,-102,-100,-101,-102,-102,-108,-10.2,47,14559,-10790,59:16.7,9.848078,no_icon
2813,151.2286366,-33.93100531,10.5,1.899999976,9.300000191,0,-98,-102,-102,-100,-101,-102,-102,-108,-10.8,46,14557,-9926,59:16.8,9.848078,no_icon
2814,151.2286468,-33.93100351,10.5,2.299999952,9.300000191,0,-98,-102,-102,-100,-101,-102,-102,-108,-10.8,46,14557,-9926,59:16.9,9.848078,no_icon
2815,151.2286568,-33.93100102,10.5,2.5,9.300000191,0,-98,-102,-102,-100,-101,-102,-102,-108,-10.5,46,14557,-9926,59:17.0,9.848078,no_icon
2816,151.2286669,-33.93099864,10.60000038,2.599999905,9.300000191,0,-98,-102,-102,-100,-101,-102,-102,-108,-10,46,14557,-9926,59:17.1,9.848078,no_icon
2817,151.2286768,-33.93099613,10.60000038,2.700000048,9.300000191,0.100000001,-98,-102,-102,-100,-101,-102,-102,-108,-9.8,46,14557,-9926,59:17.2,9.848078,no_icon
2818,151.2286871,-33.93099354,10.60000038,2.900000095,9.399999619,0,-98,-102,-102,-100,-101,-102,-102,-108,-9.5,46,14557,-9926,59:17.3,9.848078,no_icon
2819,151.228697,-33.93099041,10.60000038,2.900000095,9.399999619,0.100000001,-98,-102,-102,-100,-101,-102,-102,-108,-9.3,46,14557,-9926,59:17.4,9.848078,no_icon
2820,151.2287073,-33.93098769,10.60000038,3,9.399999619,0.100000001,-98,-102,-102,-100,-101,-102,-102,-108,-8.9,46,14557,-9926,59:17.5,9.848078,no_icon
2821,151.2287176,-33.93098445,10.60000038,3,9.300000191,0.100000001,-101,-102,-101,-101,-102,-102,-103,-108,-8.6,46,14557,-9926,59:17.6,9.848078,no_icon
2822,151.2287278,-33.93098168,10.5,3,9.399999619,0.200000003,-101,-102,-101,-101,-102,-102,-103,-108,-8.4,46,14557,-9926,59:17.7,9.848078,no_icon
2823,151.2287375,-33.93097867,10.5,3,9.300000191,0,-101,-102,-101,-101,-102,-102,-103,-108,-8.3,46,14538,-10492,59:17.8,9.848078,no_icon
2824,151.2287475,-33.9309757,10.5,3,9.399999619,0.100000001,-101,-102,-101,-101,-102,-102,-103,-108,-8.2,46,14538,-10492,59:17.9,9.848078,no_icon
2825,151.2287576,-33.9309726,10.5,3.099999905,9.399999619,0.100000001,-101,-102,-101,-101,-102,-102,-103,-108,-8.1,46,14538,-10492,59:18.0,9.848078,no_icon
2826,151.2287678,-33.93096978,10.5,3.099999905,9.300000191,0.100000001,-101,-102,-101,-101,-102,-102,-103,-108,-8.1,46,14538,-10492,59:18.1,9.848078,no_icon
2827,151.2287778,-33.93096632,10.5,3.200000048,9.300000191,0,-101,-102,-101,-101,-102,-102,-103,-108,-8.1,46,14538,-10492,59:18.2,9.848078,no_icon
2828,151.228788,-33.93096337,10.5,3.200000048,9.300000191,0,-101,-102,-101,-101,-102,-102,-103,-108,-8.1,46,14538,-10492,59:18.3,9.848078,no_icon
2829,151.228798,-33.93096036,10.5,3.299999952,9.300000191,0,-101,-102,-101,-101,-102,-102,-103,-108,-8.2,46,14538,-10492,59:18.4,9.848078,no_icon
2830,151.2288081,-33.93095713,10.5,3.200000048,9.300000191,0,-101,-102,-101,-101,-102,-102,-103,-108,-8.4,46,14538,-10492,59:18.5,9.848078,no_icon
2831,151.2288181,-33.93095412,10.5,3.200000048,9.300000191,0,-101,-102,-102,-100,-100,-102,-102,-108,-8.7,46,14538,-10492,59:18.6,9.848078,no_icon
2832,151.2288283,-33.93095117,10.5,3.200000048,9.300000191,0,-101,-102,-102,-100,-100,-102,-102,-108,-8.6,46,14538,-10492,59:18.7,9.848078,no_icon
2833,151.2288384,-33.93094822,10.5,3.200000048,9.300000191,0,-101,-102,-102,-100,-100,-102,-102,-108,-8.9,46,14585,-9922,59:18.8,9.848078,no_icon
2834,151.2288486,-33.93094525,10.5,3.299999952,9.300000191,0,-101,-102,-102,-100,-100,-102,-102,-108,-9,46,14585,-9922,59:18.9,9.848078,no_icon
2835,151.2288587,-33.93094215,10.5,3.299999952,9.300000191,0,-101,-102,-102,-100,-100,-102,-102,-108,-8.8,46,14585,-9922,59:19.0,9.848078,no_icon
2836,151.228869,-33.93093911,10.5,3.299999952,9.300000191,0,-101,-102,-102,-100,-100,-102,-102,-108,-8.5,46,14585,-9922,59:19.1,9.848078,no_icon
2837,151.2288791,-33.93093609,10.5,3.299999952,9.300000191,0,-101,-102,-102,-100,-100,-102,-102,-108,-8.2,46,14585,-9922,59:19.2,9.848078,no_icon
2838,151.2288893,-33.93093308,10.60000038,3.299999952,9.300000191,0,-101,-102,-102,-100,-100,-102,-102,-108,-8.2,46,14585,-9922,59:19.3,9.848078,no_icon
2839,151.2288993,-33.93093015,10.60000038,3.200000048,9.300000191,0,-101,-102,-102,-100,-100,-102,-102,-108,-8.3,46,14585,-9922,59:19.4,9.848078,no_icon
2840,151.2289095,-33.93092723,10.60000038,3.200000048,9.300000191,0,-101,-102,-102,-100,-100,-102,-102,-108,-8.5,46,14585,-9922,59:19.5,9.848078,no_icon
2841,151.2289195,-33.93092433,10.60000038,3.200000048,9.300000191,0,-100,-102,-101,-100,-102,-98,-102,-108,-8.7,46,14585,-9922,59:19.6,9.848078,no_icon
2842,151.2289297,-33.9309214,10.60000038,3.299999952,9.300000191,0.100000001,-100,-102,-101,-100,-102,-98,-102,-108,-8.8,46,14585,-9922,59:19.7,9.848078,no_icon
2843,151.2289399,-33.93091848,10.60000038,3.299999952,9.300000191,0.100000001,-100,-102,-101,-100,-102,-98,-102,-108,-8.9,46,14585,-9922,59:19.8,9.848078,no_icon
2844,151.2289499,-33.93091546,10.60000038,3.299999952,9.100000381,0,-100,-102,-101,-100,-102,-98,-102,-108,-8.9,46,14585,-9922,59:19.9,9.848078,no_icon
2845,151.2289601,-33.93091243,10.60000038,3.200000048,8.699999809,0,-100,-102,-101,-100,-102,-98,-102,-108,-9.5,46,14585,-9922,59:20.0,9.848078,no_icon
2846,151.2289694,-33.93090954,10.60000038,3.099999905,8.300000191,0,-100,-102,-101,-100,-102,-98,-102,-108,-9.6,46,14585,-9922,59:20.1,9.848078,no_icon
2847,151.2289775,-33.93090695,10.60000038,3,7.900000095,0,-100,-102,-101,-100,-102,-98,-102,-108,-9.6,46,14585,-9922,59:20.2,9.848078,no_icon
2848,151.2289859,-33.93090436,10.60000038,2.900000095,7.5,0,-100,-102,-101,-100,-102,-98,-102,-108,-9.4,46,14585,-9922,59:20.3,9.848078,no_icon
2849,151.2289937,-33.93090188,10.60000038,2.799999952,7.099999905,0,-100,-102,-101,-100,-102,-98,-102,-108,-9.3,46,14585,-9922,59:20.4,9.848078,no_icon
2850,151.2290013,-33.9308994,10.60000038,2.700000048,6.699999809,0,-100,-102,-101,-100,-102,-98,-102,-108,-9.1,46,14585,-9922,59:20.5,9.848078,no_icon
2851,151.2290078,-33.93089723,10.60000038,2.5,6.300000191,0,-101,-102,-101,-102,-101,-101,-102,-108,-8.8,46,14585,-9922,59:20.6,9.848078,no_icon
2852,151.2290148,-33.93089502,10.60000038,2.400000095,5.800000191,0,-101,-102,-101,-102,-101,-101,-102,-108,-8.4,46,14585,-9922,59:20.7,9.848078,no_icon
2853,151.2290203,-33.93089305,10.69999981,2.299999952,5.5,0,-101,-102,-101,-102,-101,-101,-102,-108,-7.6,46,14615,-8788,59:20.8,9.848078,no_icon
2854,151.229026,-33.93089095,10.69999981,2.299999952,5,0.100000001,-101,-102,-101,-102,-101,-101,-102,-108,-6.9,46,14615,-8788,59:20.9,9.848078,no_icon
2855,151.2290309,-33.93088923,10.69999981,2.200000048,4.699999809,0.100000001,-101,-102,-101,-102,-101,-101,-102,-108,-6.8,46,14615,-8788,59:21.0,9.848078,no_icon
2856,151.2290358,-33.93088718,10.69999981,2.200000048,4.300000191,0,-101,-102,-101,-102,-101,-101,-102,-108,-7.5,46,14615,-8788,59:21.1,9.848078,no_icon
2857,151.2290394,-33.93088532,10.80000019,2.200000048,3.900000095,0,-101,-102,-101,-102,-101,-101,-102,-108,-8.7,46,14615,-8788,59:21.2,9.848078,no_icon
2858,151.2290438,-33.93088336,10.80000019,2.200000048,3.700000048,0,-101,-102,-101,-102,-101,-101,-102,-108,-9.8,46,14615,-8788,59:21.3,9.848078,no_icon
2859,151.2290463,-33.93088163,10.89999962,2.099999905,3.400000095,0,-101,-102,-101,-102,-101,-101,-102,-108,-10.4,46,14615,-8788,59:21.4,9.848078,no_icon
2860,151.2290499,-33.9308797,10.89999962,2.099999905,3.200000048,0,-101,-102,-101,-102,-101,-101,-102,-108,-10.5,46,14615,-8788,59:21.5,9.848078,no_icon
2861,151.2290521,-33.93087825,11,1.899999976,2.900000095,0,-101,-102,-102,-100,-102,-101,-102,-108,-10.4,46,14615,-8788,59:21.6,9.848078,no_icon
2862,151.2290551,-33.93087649,11,1.899999976,2.700000048,0.100000001,-101,-102,-102,-100,-102,-101,-102,-108,-9.8,46,14615,-8788,59:21.7,9.848078,no_icon
2863,151.2290571,-33.93087502,11,1.799999952,2.5,0.200000003,-101,-102,-102,-100,-102,-101,-102,-108,-9.5,46,14695,-7403,59:21.8,9.848078,no_icon
2864,151.2290594,-33.93087364,11.10000038,1.600000024,2.299999952,0.100000001,-101,-102,-102,-100,-102,-101,-102,-108,-9.1,46,14695,-7403,59:21.9,9.848078,no_icon
2865,151.229061,-33.93087234,11.10000038,1.600000024,2.099999905,0.200000003,-101,-102,-102,-100,-102,-101,-102,-108,-8.8,46,14695,-7403,59:22.0,9.848078,no_icon
2866,151.2290633,-33.93087094,11.10000038,1.5,2,0.100000001,-101,-102,-102,-100,-102,-101,-102,-108,-8.4,46,14695,-7403,59:22.1,9.848078,no_icon
2867,151.2290644,-33.9308698,11.10000038,1.399999976,1.799999952,0.100000001,-101,-102,-102,-100,-102,-101,-102,-108,-7.8,46,14695,-7403,59:22.2,9.848078,no_icon
2868,151.2290663,-33.93086855,11.10000038,1.299999952,1.600000024,0.200000003,-101,-102,-102,-100,-102,-101,-102,-108,-7.1,46,14695,-7403,59:22.3,9.848078,no_icon
2869,151.2290673,-33.93086767,11.10000038,1.299999952,1.399999976,0.200000003,-101,-102,-102,-100,-102,-101,-102,-108,-7,46,14695,-7403,59:22.4,9.848078,no_icon
2870,151.2290683,-33.93086654,11.10000038,1.200000048,1.200000048,0.200000003,-101,-102,-102,-100,-102,-101,-102,-108,-7.1,46,14695,-7403,59:22.5,9.848078,no_icon
2871,151.2290691,-33.93086558,11.10000038,1.100000024,1.100000024,0.200000003,-99,-98,-101,-100,-102,-102,-101,-108,-7.7,46,14695,-7403,59:22.6,9.848078,no_icon
2872,151.2290703,-33.93086459,11.10000038,1,0.899999976,0.100000001,-99,-98,-101,-100,-102,-102,-101,-108,-8.4,46,14695,-7403,59:22.7,9.848078,no_icon
2873,151.2290706,-33.93086388,11,0.899999976,0.899999976,0.100000001,-99,-98,-101,-100,-102,-102,-101,-108,-8.8,46,14608,-9412,59:22.8,9.848078,no_icon
2874,151.2290715,-33.93086306,11,0.800000012,0.800000012,0.100000001,-99,-98,-101,-100,-102,-102,-101,-108,-9.1,46,14608,-9412,59:22.9,9.848078,no_icon
2875,151.2290718,-33.93086241,11,0.800000012,0.699999988,0.100000001,-99,-98,-101,-100,-102,-102,-101,-108,-9.1,46,14608,-9412,59:23.0,9.848078,no_icon
2876,151.2290725,-33.93086173,11,0.699999988,0.699999988,0,-99,-98,-101,-100,-102,-102,-101,-108,-8.8,46,14608,-9412,59:23.1,9.848078,no_icon
2877,151.2290728,-33.93086117,11,0.699999988,0.600000024,0.100000001,-99,-98,-101,-100,-102,-102,-101,-108,-8.5,46,14608,-9412,59:23.2,9.848078,no_icon
2878,151.2290734,-33.93086053,11,0.699999988,0.5,0.100000001,-99,-98,-101,-100,-102,-102,-101,-108,-8.1,46,14608,-9412,59:23.3,9.848078,no_icon
2879,151.2290734,-33.93086,11,0.600000024,0.5,0.100000001,-99,-98,-101,-100,-102,-102,-101,-108,-8.3,46,14608,-9412,59:23.4,9.848078,no_icon
2880,151.2290739,-33.93085938,11,0.600000024,0.400000006,0,-99,-98,-101,-100,-102,-102,-101,-108,-8.6,46,14608,-9412,59:23.5,9.848078,no_icon
2881,151.2290741,-33.93085889,11,0.600000024,0.400000006,0.100000001,-100,-102,-100,-101,-102,-102,-101,-108,-8.4,46,14608,-9412,59:23.6,9.848078,no_icon
2882,151.2290745,-33.9308583,10.89999962,0.600000024,0.400000006,0.100000001,-100,-102,-100,-101,-102,-102,-101,-108,-8.2,46,14608,-9412,59:23.7,9.848078,no_icon
2883,151.2290744,-33.93085778,10.89999962,0.600000024,0.300000012,0.100000001,-100,-102,-100,-101,-102,-102,-101,-108,-8.1,46,14576,-9892,59:23.8,9.848078,no_icon
2884,151.2290748,-33.93085722,10.89999962,0.600000024,0.300000012,0.100000001,-100,-102,-100,-101,-102,-102,-101,-108,-7.9,46,14576,-9892,59:23.9,9.848078,no_icon
2885,151.229075,-33.93085673,10.89999962,0.5,0.300000012,0.100000001,-100,-102,-100,-101,-102,-102,-101,-108,-7.7,46,14576,-9892,59:24.0,9.848078,no_icon
2886,151.2290751,-33.93085628,10.89999962,0.5,0.300000012,0,-100,-102,-100,-101,-102,-102,-101,-108,-7.7,46,14576,-9892,59:24.1,9.848078,no_icon
2887,151.2290755,-33.93085574,10.80000019,0.5,0.300000012,0,-100,-102,-100,-101,-102,-102,-101,-108,-7.7,46,14576,-9892,59:24.2,9.848078,no_icon
2888,151.2290759,-33.93085524,10.80000019,0.5,0.300000012,0,-100,-102,-100,-101,-102,-102,-101,-108,-7.7,46,14576,-9892,59:24.3,9.848078,no_icon
2889,151.229076,-33.93085476,10.80000019,0.5,0.300000012,0,-100,-102,-100,-101,-102,-102,-101,-108,-7.8,46,14576,-9892,59:24.4,9.848078,no_icon
2890,151.2290765,-33.93085427,10.80000019,0.5,0.400000006,0,-100,-102,-100,-101,-102,-102,-101,-108,-7.9,46,14576,-9892,59:24.5,9.848078,no_icon
2891,151.2290769,-33.93085371,10.80000019,0.5,0.300000012,0,-98,-101,-101,-101,-101,-102,-102,-108,-8.1,46,14576,-9892,59:24.6,9.848078,no_icon
2892,151.2290772,-33.93085325,10.80000019,0.5,0.400000006,0,-98,-101,-101,-101,-101,-102,-102,-108,-8.3,46,14576,-9892,59:24.7,9.848078,no_icon
2893,151.2290776,-33.9308528,10.69999981,0.400000006,0.400000006,0,-98,-101,-101,-101,-101,-102,-102,-108,-8.4,46,14624,-9288,59:24.8,9.848078,no_icon
