id,Longitude,Latitude,Altitude,VelocityX,VelocityY,VelocityZ,Wifi1,Wifi2,Wifi3,Wifi4,Wifi5,Wifi6,Wifi7,Wifi8,DroneHeading,Battery,Voltage,Current,Date,Method,symbol
2406,151.2269126,-33.93123844,9.800000191,1,5.800000191,0,-98,-101,-98,-100,-97,-94,-101,-108,-7.2,72,14904,-10795,48:56.3,10,no_icon
2407,151.2269192,-33.93123752,9.800000191,1,6.199999809,0,-98,-101,-98,-100,-97,-94,-101,-108,-7.3,72,14904,-10795,48:56.4,10,no_icon
2408,151.2269269,-33.93123612,9.800000191,1,6.5,0,-98,-101,-98,-100,-97,-94,-101,-108,-7.4,72,14904,-10795,48:56.5,10,no_icon
2409,151.2269343,-33.93123515,9.800000191,1,6.800000191,-0.100000001,-98,-101,-98,-100,-97,-94,-101,-108,-7.8,72,14904,-10795,48:56.6,10,no_icon
2410,151.2269429,-33.93123395,9.800000191,1.100000024,7.199999809,-0.100000001,-98,-101,-98,-100,-97,-94,-101,-108,-8.2,72,14763,-12699,48:56.7,10,no_icon
2411,151.2269508,-33.9312329,9.800000191,1.100000024,7.400000095,-0.100000001,-94,-100,-100,-98,-100,-100,-102,-108,-8.3,72,14763,-12699,48:56.8,10,no_icon
2412,151.22696,-33.93123136,9.800000191,1.200000048,7.699999809,0,-94,-100,-100,-98,-100,-100,-102,-108,-8.1,72,14763,-12699,48:56.9,10,no_icon
2413,151.2269686,-33.93123027,9.800000191,1.200000048,7.900000095,0,-94,-100,-100,-98,-100,-100,-102,-108,-8,72,14763,-12699,48:57.0,10,no_icon
2414,151.2269781,-33.93122912,9.800000191,1.200000048,8.199999809,0,-94,-100,-100,-98,-100,-100,-102,-108,-7.8,72,14763,-12699,48:57.1,10,no_icon
2415,151.2269874,-33.93122784,9.800000191,1.200000048,8.399999619,0,-94,-100,-100,-98,-100,-100,-102,-108,-7.7,72,14763,-12699,48:57.2,10,no_icon
2416,151.2269973,-33.93122668,9.800000191,1.200000048,8.699999809,0,-94,-100,-100,-98,-100,-100,-102,-108,-7.5,72,14763,-12699,48:57.3,10,no_icon
2417,151.227007,-33.9312256,9.899999619,1.100000024,8.899999619,0,-94,-100,-100,-98,-100,-100,-102,-108,-7.6,72,14763,-12699,48:57.4,10,no_icon
2418,151.2270176,-33.93122438,9.899999619,1.100000024,9.100000381,-0.100000001,-94,-100,-100,-98,-100,-100,-102,-108,-7.5,72,14763,-12699,48:57.5,9.998477,googleblank
2419,151.2270277,-33.93122332,9.899999619,1.100000024,9.300000191,-0.100000001,-94,-100,-100,-98,-100,-100,-102,-108,-7.4,72,14763,-12699,48:57.6,9.998477,no_icon
2420,151.2270385,-33.93122237,9.899999619,1.100000024,9.399999619,0,-94,-100,-100,-98,-100,-100,-102,-108,-7.2,72,14763,-12699,48:57.7,9.998477,no_icon
2421,151.2270489,-33.93122129,9.899999619,1.100000024,9.5,0,-100,-90,-100,-99,-100,-101,-98,-108,-7.1,72,14763,-12699,48:57.8,9.998477,no_icon
2422,151.2270598,-33.93122045,9.899999619,1.100000024,9.5,-0.100000001,-100,-90,-100,-99,-100,-101,-98,-108,-7,72,14763,-12699,48:58.0,9.998477,no_icon
2423,151.2270702,-33.9312194,9.899999619,1.100000024,9.5,-0.100000001,-100,-90,-100,-99,-100,-101,-98,-108,-7.1,72,14763,-12699,48:58.0,9.998477,no_icon
2424,151.2270811,-33.93121854,9.899999619,1.100000024,9.5,0,-100,-90,-100,-99,-100,-101,-98,-108,-7.3,72,14763,-12699,48:58.2,9.998477,no_icon
2425,151.2270915,-33.93121748,9.800000191,1.200000048,9.5,0,-100,-90,-100,-99,-100,-101,-98,-108,-7.6,72,14763,-12699,48:58.2,9.998477,no_icon
2426,151.2271022,-33.93121647,9.800000191,1.200000048,9.600000381,-0.100000001,-100,-90,-100,-99,-100,-101,-98,-108,-7.6,72,14763,-12699,48:58.3,9.998477,no_icon
2427,151.2271129,-33.93121551,9.800000191,1.200000048,9.600000381,0,-100,-90,-100,-99,-100,-101,-98,-108,-7.7,72,14763,-12699,48:58.4,9.998477,no_icon
2428,151.2271235,-33.93121439,9.800000191,1.200000048,9.600000381,-0.100000001,-100,-90,-100,-99,-100,-101,-98,-108,-7.7,72,14763,-12699,48:58.5,9.998477,no_icon
2429,151.227134,-33.93121324,9.800000191,1.200000048,9.5,-0.100000001,-100,-90,-100,-99,-100,-101,-98,-108,-7.7,72,14763,-12699,48:58.6,9.998477,no_icon
2430,151.2271446,-33.93121225,9.800000191,1.200000048,9.5,0,-100,-90,-100,-99,-100,-101,-98,-108,-7.7,72,14741,-13331,48:58.8,9.998477,no_icon
2431,151.227155,-33.93121112,9.800000191,1.200000048,9.5,0,-97,-102,-101,-99,-100,-98,-101,-108,-7.5,72,14741,-13331,48:58.8,9.998477,no_icon
2432,151.2271653,-33.93121002,9.800000191,1.200000048,9.5,0,-97,-102,-101,-99,-100,-98,-101,-108,-7.5,72,14741,-13331,48:58.9,9.998477,no_icon
2433,151.2271758,-33.93120905,9.800000191,1.200000048,9.5,0,-97,-102,-101,-99,-100,-98,-101,-108,-7.5,72,14741,-13331,48:59.0,9.998477,no_icon
2434,151.227186,-33.931208,9.800000191,1.200000048,9.5,0,-97,-102,-101,-99,-100,-98,-101,-108,-7.5,72,14741,-13331,48:59.1,9.998477,no_icon
2435,151.2271964,-33.9312069,9.800000191,1.200000048,9.5,0,-97,-102,-101,-99,-100,-98,-101,-108,-7.5,72,14741,-13331,48:59.2,9.998477,no_icon
2436,151.2272065,-33.93120591,9.800000191,1.200000048,9.5,0,-97,-102,-101,-99,-100,-98,-101,-108,-7.5,72,14741,-13331,48:59.3,9.998477,no_icon
2437,151.2272169,-33.93120481,9.800000191,1.200000048,9.399999619,0,-97,-102,-101,-99,-100,-98,-101,-108,-7.5,72,14741,-13331,48:59.4,9.998477,no_icon
2438,151.227227,-33.93120378,9.800000191,1.100000024,9.399999619,0,-97,-102,-101,-99,-100,-98,-101,-108,-7.3,72,14741,-13331,48:59.5,9.998477,no_icon
2439,151.2272372,-33.93120277,9.800000191,1.100000024,9.399999619,0,-97,-102,-101,-99,-100,-98,-101,-108,-7.2,72,14741,-13331,48:59.6,9.998477,no_icon
2440,151.2272473,-33.93120179,9.800000191,1.100000024,9.399999619,0,-97,-102,-101,-99,-100,-98,-101,-108,-7.2,72,14838,-11977,48:59.7,9.998477,no_icon
2441,151.2272576,-33.93120075,9.800000191,1.100000024,9.5,0,-100,-101,-101,-100,-101,-100,-102,-108,-7.2,72,14838,-11977,48:59.8,9.998477,no_icon
2442,151.2272677,-33.9311997,9.800000191,1.200000048,9.399999619,0,-100,-101,-101,-100,-101,-100,-102,-108,-7.3,72,14838,-11977,48:59.9,9.998477,no_icon
2443,151.2272779,-33.93119866,9.800000191,1.200000048,9.399999619,-0.100000001,-100,-101,-101,-100,-101,-100,-102,-108,-7.3,72,14838,-11977,49:00.0,9.998477,no_icon
2444,151.227288,-33.93119764,9.800000191,1.200000048,9.399999619,0,-100,-101,-101,-100,-101,-100,-102,-108,-7.2,72,14838,-11977,49:00.1,9.998477,no_icon
2445,151.2272984,-33.93119653,9.800000191,1.200000048,9.5,0,-100,-101,-101,-100,-101,-100,-102,-108,-7.2,72,14838,-11977,49:00.2,9.998477,no_icon
2446,151.2273084,-33.93119538,9.800000191,1.200000048,9.5,0,-100,-101,-101,-100,-101,-100,-102,-108,-7.3,72,14838,-11977,49:00.3,9.998477,no_icon
2447,151.2273188,-33.93119428,9.800000191,1.200000048,9.5,0,-100,-101,-101,-100,-101,-100,-102,-108,-7.3,72,14838,-11977,49:00.4,9.998477,no_icon
2448,151.2273289,-33.93119325,9.800000191,1.200000048,9.5,0,-100,-101,-101,-100,-101,-100,-102,-108,-7.4,72,14838,-11977,49:00.5,9.993908,googleblank
2449,151.2273391,-33.9311922,9.899999619,1.200000048,9.5,-0.100000001,-100,-101,-101,-100,-101,-100,-102,-108,-7.4,72,14838,-11977,49:00.6,9.993908,no_icon
2450,151.2273493,-33.93119104,9.899999619,1.200000048,9.5,0,-100,-101,-101,-100,-101,-100,-102,-108,-7.5,72,14952,-9696,49:00.7,9.993908,no_icon
2451,151.2273596,-33.93118989,9.899999619,1.200000048,9.5,-0.100000001,-100,-102,-101,-100,-100,-101,-102,-108,-7.4,72,14952,-9696,49:00.8,9.993908,no_icon
2452,151.2273698,-33.93118881,9.899999619,1.200000048,9.5,0,-100,-102,-101,-100,-100,-101,-102,-108,-7,72,14952,-9696,49:01.0,9.993908,no_icon
2453,151.2273801,-33.93118775,9.899999619,1.100000024,9.5,0,-100,-102,-101,-100,-100,-101,-102,-108,-6.8,72,14952,-9696,49:01.0,9.993908,no_icon
2454,151.2273903,-33.93118672,9.899999619,1,9.5,0,-100,-102,-101,-100,-100,-101,-102,-108,-6.7,72,14952,-9696,49:01.1,9.993908,no_icon
2455,151.2274006,-33.93118584,9.899999619,0.899999976,9.5,0,-100,-102,-101,-100,-100,-101,-102,-108,-6.6,72,14952,-9696,49:01.3,9.993908,no_icon
2456,151.2274109,-33.9311851,9.899999619,0.800000012,9.600000381,0,-100,-102,-101,-100,-100,-101,-102,-108,-6.6,72,14952,-9696,49:01.3,9.993908,no_icon
2457,151.2274213,-33.93118435,9.899999619,0.800000012,9.600000381,0,-100,-102,-101,-100,-100,-101,-102,-108,-6.7,72,14952,-9696,49:01.4,9.993908,no_icon
2458,151.2274315,-33.93118366,10,0.800000012,9.600000381,0,-100,-102,-101,-100,-100,-101,-102,-108,-6.8,72,14952,-9696,49:01.5,9.993908,no_icon
2459,151.2274419,-33.93118294,10,0.699999988,9.600000381,0,-100,-102,-101,-100,-100,-101,-102,-108,-7,72,14952,-9696,49:01.6,9.993908,no_icon
2460,151.2274522,-33.93118231,10,0.699999988,9.5,0,-100,-102,-101,-100,-100,-101,-102,-108,-7.1,72,14936,-9791,49:01.7,9.993908,no_icon
2461,151.2274624,-33.93118149,10,0.699999988,9.600000381,0,-100,-87,-100,-100,-101,-99,-102,-108,-7.3,72,14936,-9791,49:01.8,9.993908,no_icon
2462,151.2274727,-33.93118096,10,0.699999988,9.600000381,0,-100,-87,-100,-100,-101,-99,-102,-108,-7.3,72,14936,-9791,49:01.9,9.993908,no_icon
2463,151.2274832,-33.93118023,10,0.800000012,9.600000381,0,-100,-87,-100,-100,-101,-99,-102,-108,-7.3,72,14936,-9791,49:02.0,9.993908,no_icon
