id,Longitude,Latitude,Altitude,VelocityX,VelocityY,VelocityZ,Wifi1,Wifi2,Wifi3,Wifi4,Wifi5,Wifi6,Wifi7,Wifi8,DroneHeading,Battery,Voltage,Current,Date,Method,symbol
2991,151.2272383,-33.93127687,10,-1.899999976,9.399999619,0,-101,-102,-101,-101,-102,-101,-102,-108,11.7,34,14354,-11277,03:41.7,10,no_icon
2992,151.2272486,-33.93127867,10,-2,9.399999619,0,-101,-102,-101,-101,-102,-101,-102,-108,11.8,34,14354,-11277,03:41.8,10,no_icon
2993,151.2272588,-33.93128051,10,-2,9.399999619,0,-101,-102,-101,-101,-102,-101,-102,-108,11.6,34,14354,-11277,03:41.9,10,no_icon
2994,151.227269,-33.93128234,10,-2,9.399999619,0,-101,-102,-101,-101,-102,-101,-102,-108,11.4,34,14354,-11277,03:42.0,10,no_icon
2995,151.2272791,-33.93128409,10,-1.899999976,9.399999619,0,-101,-102,-101,-101,-102,-101,-102,-108,11.3,34,14354,-11277,03:42.1,9.816272,googleblank
2996,151.2272895,-33.93128584,10,-1.799999952,9.5,0,-101,-102,-101,-101,-102,-101,-102,-108,11.2,34,14354,-11277,03:42.2,9.816272,no_icon
2997,151.2272998,-33.93128744,10,-1.700000048,9.5,0,-101,-102,-101,-101,-102,-101,-102,-108,11.1,34,14354,-11277,03:42.3,9.816272,no_icon
2998,151.2273102,-33.93128894,10,-1.399999976,9.600000381,0,-101,-102,-101,-101,-102,-101,-102,-108,10.5,34,14354,-11277,03:42.4,9.816272,no_icon
2999,151.2273206,-33.93129017,10,-1.200000048,9.600000381,0.100000001,-101,-102,-101,-101,-102,-102,-102,-108,9.6,34,14354,-11277,03:42.5,9.816272,no_icon
3000,151.2273311,-33.93129114,9.899999619,-0.800000012,9.699999809,0,-101,-102,-101,-101,-102,-102,-102,-108,9.5,34,14354,-11277,03:42.6,9.816272,no_icon
3001,151.2273417,-33.93129176,9.899999619,-0.5,9.699999809,0,-101,-102,-101,-101,-102,-102,-102,-108,9.8,34,14441,-9926,03:42.7,9.816272,no_icon
3002,151.2273523,-33.93129233,10,-0.300000012,9.699999809,0,-101,-102,-101,-101,-102,-102,-102,-108,10.3,34,14441,-9926,03:42.8,9.816272,no_icon
3003,151.2273628,-33.93129236,10,-0.200000003,9.699999809,0,-101,-102,-101,-101,-102,-102,-102,-108,10.8,34,14441,-9926,03:42.9,9.816272,no_icon
3004,151.2273733,-33.93129254,9.899999619,-0.100000001,9.699999809,0.100000001,-101,-102,-101,-101,-102,-102,-102,-108,11.2,34,14441,-9926,03:43.0,9.816272,no_icon
3005,151.2273841,-33.93129273,9.899999619,-0.200000003,9.699999809,0.100000001,-101,-102,-101,-101,-102,-102,-102,-108,11.7,34,14441,-9926,03:43.1,9.816272,no_icon
3006,151.2273947,-33.93129295,9.899999619,-0.200000003,9.800000191,0.200000003,-101,-102,-101,-101,-102,-102,-102,-108,12,34,14441,-9926,03:43.2,9.816272,no_icon
3007,151.2274053,-33.93129288,9.899999619,-0.200000003,9.800000191,0.100000001,-101,-102,-101,-101,-102,-102,-102,-108,12,34,14441,-9926,03:43.3,9.816272,no_icon
3008,151.2274053,-33.93129288,9.899999619,-0.200000003,9.800000191,0.100000001,-101,-102,-101,-101,-102,-102,-102,-108,12,34,14441,-9926,03:43.4,9.816272,no_icon
3009,151.2274269,-33.93129316,9.899999619,-0.100000001,9.800000191,0.100000001,-101,-102,-101,-100,-102,-101,-102,-108,11.6,34,14441,-9926,03:43.5,9.816272,no_icon
3010,151.2274376,-33.93129324,9.800000191,0,9.800000191,0.100000001,-101,-102,-101,-100,-102,-101,-102,-108,11.5,34,14441,-9926,03:43.6,9.816272,no_icon
3011,151.2274484,-33.93129288,9.800000191,0,9.800000191,0,-101,-102,-101,-100,-102,-101,-102,-108,11.2,34,14441,-9926,03:43.7,9.816272,no_icon
3012,151.2274591,-33.93129285,9.899999619,0,9.800000191,0,-101,-102,-101,-100,-102,-101,-102,-108,11.1,34,14441,-9926,03:43.8,9.816272,no_icon
3013,151.2274699,-33.93129285,9.800000191,0,9.800000191,0,-101,-102,-101,-100,-102,-101,-102,-108,11.2,34,14441,-9926,03:43.9,9.816272,no_icon
3014,151.2274807,-33.93129265,9.899999619,0,9.899999619,0,-101,-102,-101,-100,-102,-101,-102,-108,11.2,34,14441,-9926,03:44.0,9.816272,no_icon
3015,151.2274915,-33.93129256,9.899999619,0,9.899999619,0,-101,-102,-101,-100,-102,-101,-102,-108,11.3,34,14441,-9926,03:44.1,9.816272,no_icon
3016,151.2275024,-33.93129249,9.899999619,0,9.899999619,0,-101,-102,-101,-100,-102,-101,-102,-108,11.3,34,14441,-9926,03:44.2,9.816272,no_icon
3017,151.2275134,-33.93129241,9.899999619,0,10,0,-101,-102,-101,-100,-102,-101,-102,-108,11.3,34,14441,-9926,03:44.3,9.816272,no_icon
3018,151.2275243,-33.93129235,9.899999619,0,10,0,-101,-102,-101,-100,-102,-101,-102,-108,11.3,34,14441,-9926,03:44.4,9.816272,no_icon
3019,151.2275354,-33.93129236,9.899999619,0,10,0,-96,-102,-102,-101,-101,-102,-102,-108,11.4,34,14441,-9926,03:44.5,9.816272,no_icon
3020,151.2275464,-33.93129231,9.899999619,0,10,0,-96,-102,-102,-101,-101,-102,-102,-108,11.5,34,14441,-9926,03:44.6,9.816272,no_icon
3021,151.2275575,-33.93129235,9.899999619,0,10,0,-96,-102,-102,-101,-101,-102,-102,-108,11.6,33,14430,-10251,03:44.8,9.816272,no_icon
3022,151.2275683,-33.93129233,9.899999619,0,10,0,-96,-102,-102,-101,-101,-102,-102,-108,11.8,33,14430,-10251,03:44.8,9.816272,no_icon
3023,151.2275793,-33.93129241,9.899999619,0,10,-0.100000001,-96,-102,-102,-101,-101,-102,-102,-108,12.3,33,14430,-10251,03:44.9,9.816272,no_icon
3024,151.2275902,-33.93129251,10,0,9.899999619,0,-96,-102,-102,-101,-101,-102,-102,-108,12.6,33,14430,-10251,03:45.0,9.816272,no_icon
3025,151.2276012,-33.93129262,10,-0.100000001,9.899999619,0,-96,-102,-102,-101,-101,-102,-102,-108,12.8,33,14430,-10251,03:45.1,9.781476,googleblank
3026,151.227612,-33.93129279,10,-0.200000003,9.800000191,0,-96,-102,-102,-101,-101,-102,-102,-108,12.8,33,14430,-10251,03:45.2,9.781476,no_icon
3027,151.2276229,-33.93129323,10,-0.200000003,9.800000191,0,-96,-102,-102,-101,-101,-102,-102,-108,12.7,33,14430,-10251,03:45.3,9.781476,no_icon
3028,151.2276336,-33.93129356,10,-0.400000006,9.699999809,0,-96,-102,-102,-101,-101,-102,-102,-108,12.7,33,14430,-10251,03:45.5,9.781476,no_icon
3029,151.2276441,-33.93129415,10,-0.699999988,9.699999809,0,-101,-101,-98,-101,-102,-102,-103,-108,13.3,33,14430,-10251,03:45.5,9.781476,no_icon
3030,151.2276549,-33.93129496,10,-1,9.5,0,-101,-101,-98,-101,-102,-102,-103,-108,13.8,33,14430,-10251,03:45.6,9.781476,no_icon
3031,151.2276651,-33.9312963,10,-1.5,9.399999619,0,-101,-101,-98,-101,-102,-102,-103,-108,14,33,14296,-12230,03:45.7,9.781476,no_icon
3032,151.2276753,-33.93129785,10.10000038,-1.899999976,9.199999809,0,-101,-101,-98,-101,-102,-102,-103,-108,14.2,33,14296,-12230,03:45.8,9.781476,no_icon
3033,151.2276855,-33.93130004,10.10000038,-2.299999952,9.199999809,0,-101,-101,-98,-101,-102,-102,-103,-108,14.4,33,14296,-12230,03:45.9,9.781476,no_icon
3034,151.2276954,-33.93130232,10.10000038,-2.700000048,9,0,-101,-101,-98,-101,-102,-102,-103,-108,14.5,33,14296,-12230,03:46.0,9.781476,no_icon
3035,151.2277053,-33.93130535,10.10000038,-2.900000095,9.100000381,0,-101,-101,-98,-101,-102,-102,-103,-108,14.3,33,14296,-12230,03:46.1,9.781476,no_icon
3036,151.2277154,-33.93130802,10.10000038,-3.200000048,9,0,-101,-101,-98,-101,-102,-102,-103,-108,13.8,33,14296,-12230,03:46.2,9.781476,no_icon
3037,151.2277252,-33.93131158,10.10000038,-3.400000095,9,0,-101,-101,-98,-101,-102,-102,-103,-108,13.3,33,14296,-12230,03:46.3,9.781476,no_icon
3038,151.227735,-33.93131483,10.10000038,-3.599999905,9,0,-101,-101,-98,-101,-102,-102,-103,-108,12.7,33,14296,-12230,03:46.4,9.781476,no_icon
3039,151.227745,-33.9313187,10.10000038,-3.700000048,9.100000381,0,-101,-100,-99,-101,-102,-102,-102,-108,11.9,33,14296,-12230,03:46.5,9.781476,no_icon
3040,151.2277549,-33.93132212,10.10000038,-3.799999952,9.100000381,0,-101,-100,-99,-101,-102,-102,-102,-108,11.1,33,14296,-12230,03:46.6,9.781476,no_icon
3041,151.2277647,-33.93132633,10.10000038,-3.799999952,9.100000381,0,-101,-100,-99,-101,-102,-102,-102,-108,10.5,33,14316,-12434,03:46.7,9.781476,no_icon
3042,151.2277647,-33.93132633,10.10000038,-3.799999952,9.100000381,0,-101,-100,-99,-101,-102,-102,-102,-108,10.5,33,14316,-12434,03:46.8,9.781476,no_icon
3043,151.2277846,-33.93133401,10.10000038,-3.799999952,9.100000381,0,-101,-100,-99,-101,-102,-102,-102,-108,9.9,33,14316,-12434,03:46.9,9.781476,no_icon
3044,151.2277946,-33.9313375,10.10000038,-3.799999952,9.100000381,0,-101,-100,-99,-101,-102,-102,-102,-108,10.2,33,14316,-12434,03:47.0,9.781476,no_icon
3045,151.2278048,-33.93134177,10.10000038,-3.799999952,9.199999809,0,-101,-100,-99,-101,-102,-102,-102,-108,10.4,33,14316,-12434,03:47.2,9.781476,no_icon
3046,151.2278148,-33.93134524,10.10000038,-3.799999952,9.199999809,0,-101,-100,-99,-101,-102,-102,-102,-108,10.5,33,14316,-12434,03:47.2,9.781476,no_icon
3047,151.2278248,-33.93134896,10.10000038,-3.900000095,9.199999809,0,-101,-100,-99,-101,-102,-102,-102,-108,10.9,33,14316,-12434,03:47.4,9.781476,no_icon
3048,151.2278349,-33.9313529,10.10000038,-3.799999952,9.199999809,0,-101,-100,-99,-101,-102,-102,-102,-108,11.2,33,14316,-12434,03:47.5,9.781476,no_icon
3049,151.2278349,-33.9313529,10.10000038,-3.799999952,9.199999809,0,-101,-100,-100,-100,-101,-94,-103,-108,11.2,33,14316,-12434,03:47.6,9.781476,no_icon
3050,151.2278551,-33.93136012,10.10000038,-3.799999952,9.199999809,0,-101,-100,-100,-100,-101,-94,-103,-108,11.6,33,14316,-12434,03:47.7,9.781476,no_icon
3051,151.2278652,-33.93136364,10.10000038,-3.799999952,9.199999809,0,-101,-100,-100,-100,-101,-94,-103,-108,11.6,33,14309,-11792,03:47.8,9.781476,no_icon
3052,151.2278754,-33.93136738,10.10000038,-3.799999952,9.199999809,0,-101,-100,-100,-100,-101,-94,-103,-108,11.6,33,14309,-11792,03:47.9,9.781476,no_icon
3053,151.2278854,-33.93137083,10.10000038,-3.799999952,9.199999809,0,-101,-100,-100,-100,-101,-94,-103,-108,11.9,33,14309,-11792,03:48.0,9.781476,no_icon
3054,151.2278955,-33.93137431,10.10000038,-3.799999952,9.199999809,0,-101,-100,-100,-100,-101,-94,-103,-108,12,33,14309,-11792,03:48.1,9.781476,no_icon
3055,151.2279057,-33.93137777,10.10000038,-3.799999952,9.199999809,0,-101,-100,-100,-100,-101,-94,-103,-108,12.2,33,14309,-11792,03:48.2,9.743701,googleblank
3056,151.2279057,-33.93137777,10.10000038,-3.799999952,9.199999809,0,-101,-100,-100,-100,-101,-94,-103,-108,12.2,33,14309,-11792,03:48.3,9.743701,no_icon
