id,Longitude,Latitude,Altitude,VelocityX,VelocityY,VelocityZ,DroneHeading,Battery,Voltage,Current,Date,Method,VelocitySolid
5649,151.22750329978,-33.9315501584675,0,0.0,0.0,0.0,-96.2,64,15544,-876,"2016-08-25 11:29:50","13 ms loop long",13
5650,151.22750337965,-33.931550242043,0,0.0,0.0,0.0,-96.1,64,15544,-876,"2016-08-25 11:29:51","13 ms loop long",13
5651,151.22750339865,-33.9315502388224,0,0.0,0.0,0.0,-96.1,64,15551,-879,"2016-08-25 11:29:52","13 ms loop long",13
5652,151.227503462147,-33.931550325783,0,0.0,0.0,0.0,-95.9,64,15558,-885,"2016-08-25 11:29:53","13 ms loop long",13
5653,151.22750346873,-33.9315504043318,0,0.0,0.0,0.0,-95.9,64,15563,-871,"2016-08-25 11:29:54","13 ms loop long",13
5654,151.227503557052,-33.9315505006096,0,0.0,0.0,0.0,-95.8,64,15570,-882,"2016-08-25 11:29:55","13 ms loop long",13
5655,151.227503547786,-33.9315506092789,0,0.0,0.0,0.0,-95.7,64,15576,-878,"2016-08-25 11:29:56","13 ms loop long",13
5656,151.227503537072,-33.9315507059436,0,0.0,0.0,0.0,-95.6,64,15580,-873,"2016-08-25 11:29:57","13 ms loop long",13
5657,151.227503633856,-33.93155081136,0,0.0,0.0,0.0,-95.6,64,15587,-885,"2016-08-25 11:29:58","13 ms loop long",13
5658,151.227503653077,-33.9315508005802,0,0.0,0.0,0.0,-95.6,63,15593,-881,"2016-08-25 11:29:59","13 ms loop long",13
5659,151.227503653709,-33.9315508055265,0,0.0,0.0,0.0,-95.6,63,15595,-879,"2016-08-25 11:30:00","13 ms loop long",13
5660,151.227503542602,-33.9315506881727,0,0.0,0.0,0.0,-95.6,63,15599,-887,"2016-08-25 11:30:01","13 ms loop long",13
5661,151.227503338786,-33.9315504886221,0,0.0,0.0,0.0,-95.5,63,15602,-879,"2016-08-25 11:30:02","13 ms loop long",13
5662,151.227503147456,-33.9315504029342,0,0.0,0.0,0.0,-95.5,63,15605,-879,"2016-08-25 11:30:03","13 ms loop long",13
5663,151.227503045901,-33.9315503006164,0,0.0,0.0,0.0,-95.5,63,15605,-879,"2016-08-25 11:30:04","13 ms loop long",13
5664,151.227502974387,-33.931550208453,0,0.0,0.0,0.0,-95.6,63,15607,-885,"2016-08-25 11:30:05","13 ms loop long",13
5665,151.227502975136,-33.9315501964739,0,0.0,0.0,0.0,-95.6,63,15608,-882,"2016-08-25 11:30:06","13 ms loop long",13
5666,151.227502967318,-33.9315499966773,0,0.0,0.0,0.0,-95.6,63,15611,-873,"2016-08-25 11:30:07","13 ms loop long",13
