id,Longitude,Latitude,Altitude,VelocityX,VelocityY,VelocityZ,Wifi1,Wifi2,Wifi3,Wifi4,Wifi5,Wifi6,Wifi7,Wifi8,DroneHeading,Battery,Voltage,Current,Date,Method,VelocitySolid
15271,151.226883741209,-33.9309471055473,10,0.100000001490116,0.100000001490116,0.100000001490116,-100,-100,-97,-101,-100,-101,-102,-108,99.1,66,15214,-8892,"2016-11-16 17:35:57.685","speed 7 -1",7
15272,151.226883959886,-33.9309468628528,10,0.100000001490116,0.100000001490116,0.100000001490116,-100,-100,-97,-101,-100,-101,-102,-108,99.2,66,15214,-8892,"2016-11-16 17:35:57.771","speed 7 -1",7
15273,151.226883959886,-33.9309468628528,10,0.100000001490116,0.100000001490116,0.100000001490116,-100,-100,-97,-101,-100,-101,-102,-108,99.2,66,15214,-8892,"2016-11-16 17:35:57.877","speed 7 -1",7
15274,151.226884054435,-33.9309466049478,10,0.100000001490116,0.0,0.100000001490116,-100,-100,-97,-101,-100,-101,-102,-108,99.2,66,15214,-8892,"2016-11-16 17:35:57.971","speed 7 -1",7
15275,151.226884220149,-33.9309464243028,10,0.100000001490116,0.0,0.100000001490116,-100,-100,-97,-101,-100,-101,-102,-108,99.3,66,15214,-8892,"2016-11-16 17:35:58.074","speed 7 -1",7
15276,151.226884189318,-33.9309462430221,10,0.100000001490116,0.0,0.100000001490116,-100,-100,-97,-101,-100,-101,-102,-108,99.2,66,15250,-8095,"2016-11-16 17:35:58.172","speed 7 -1",7
15277,151.226884223024,-33.9309461098753,10,0.100000001490116,0.0,0.100000001490116,-100,-100,-97,-101,-100,-101,-102,-108,98.9,66,15250,-8095,"2016-11-16 17:35:58.275","speed 7 -1",7
15278,151.226884173153,-33.930945899553,10,0.100000001490116,0.0,0.100000001490116,-100,-100,-97,-101,-100,-101,-102,-108,98.9,66,15250,-8095,"2016-11-16 17:35:58.379","speed 7 -1",7
15279,151.226884184267,-33.9309457964939,10,0.100000001490116,0.0,0.100000001490116,-81,-102,-88,-102,-102,-100,-103,-108,99.1,66,15250,-8095,"2016-11-16 17:35:58.473","speed 7 -1",7
15280,151.226884184267,-33.9309457964939,10,0.100000001490116,0.0,0.100000001490116,-81,-102,-88,-102,-102,-100,-103,-108,99.1,66,15250,-8095,"2016-11-16 17:35:58.574","speed 7 -1",7
15281,151.226884110907,-33.9309456010834,10,0.0,0.0,0.0,-81,-102,-88,-102,-102,-100,-103,-108,99.4,66,15250,-8095,"2016-11-16 17:35:58.674","speed 7 -1",7
15282,151.226883866632,-33.9309456201162,10,0.0,-0.100000001490116,0.0,-81,-102,-88,-102,-102,-100,-103,-108,99.6,66,15250,-8095,"2016-11-16 17:35:58.782","speed 7 -1",7
15283,151.226883758927,-33.9309456492661,10,0.0,-0.100000001490116,0.0,-81,-102,-88,-102,-102,-100,-103,-108,99.7,66,15250,-8095,"2016-11-16 17:35:58.883","speed 7 -1",7
15284,151.226883534256,-33.9309455594123,9.89999961853027,0.0,-0.100000001490116,0.100000001490116,-81,-102,-88,-102,-102,-100,-103,-108,99.7,66,15250,-8095,"2016-11-16 17:35:58.975","speed 7 -1",7
15285,151.226883364452,-33.9309455553867,9.89999961853027,0.0,-0.100000001490116,0.100000001490116,-81,-102,-88,-102,-102,-100,-103,-108,99.6,66,15250,-8095,"2016-11-16 17:35:59.076","speed 7 -1",7
